name,url_titlepage,url_videopage,url_chunk,content
Madagascar,https://www.primevideo.com/detail/0RZEHFCX8OZ6FZQB0J7V4XVBBG/ref=atv_br_def_r_br_c_unkc_1_10,https://www.primevideo.com/detail/0RZEHFCX8OZ6FZQB0J7V4XVBBG/ref=atv_hm_fcv_prime_sd_mv_resume_t1ACAAAAAA0wh0?autoplay=1&t=0,https://s3-dub-ww.cf.dash.row.aiv-cdn.net/dm/2$oBSS2e6qlF2ZJvFXYhM7_b2yfoA~/6bd4/90cb/5c00/447a-bfa1-11a6a3c8e738/c16edaa5-a103-41f1-ab6d-0777ed577246_video_7.mp4?amznDtid=AOAGZA014O5RE,url_kids_movies
Steve and Maggie - Lots of Laughs (Vol. 16),https://www.primevideo.com/detail/0SC4ZUZSHEJ4CXJE5559V5NO4X/ref=atv_br_def_r_br_c_Iyd3uwsmr_1_23,https://www.primevideo.com/detail/0SC4ZUZSHEJ4CXJE5559V5NO4X/ref=atv_hm_fcv_prime_sd_mv_resume_t1ACAAAAAA0wh0?autoplay=1&t=0,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$m-OyrAs5UjSdtgWnAjx4LVWg39A~/c386/c9de/ba5c/4903-96f4-e5bdd83ef775/97e1f3fd-b450-47e2-95e6-1ad139f7040b_video_7.mp4?amznDtid=AOAGZA014O5RE,url_kids_movies
Steve and Maggie - Maggie's Magic Tricks (Vol. 17),https://www.primevideo.com/detail/0GFJ5CT13V5RL48LSJHS5D4XPM/ref=atv_br_def_r_br_c_Iyd3uwsmr_1_24,https://www.primevideo.com/detail/0GFJ5CT13V5RL48LSJHS5D4XPM/ref=atv_hm_fcv_prime_sd_mv_resume_t1ACAAAAAA0wh0?autoplay=1&t=0,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$TPODjcF1KkvNSQ8X_j_rVujA5kk~/e0a7/185f/bb8a/4748-8390-37857be440ea/e6d9ad19-9328-48cc-87b9-464e58289fa2_video_7.mp4?amznDtid=AOAGZA014O5RE,url_kids_movies
Bob le Train L'alphabet Aventure Pour les Enfants en Français,https://www.primevideo.com/detail/0PQIB8FZ9TYHRBEA866R9MT1O0/ref=atv_br_def_r_br_c_Iyd3uwsmr_1_25,https://www.primevideo.com/detail/0PQIB8FZ9TYHRBEA866R9MT1O0/ref=atv_hm_fcv_prime_sd_mv_resume_t1ACAAAAAA0wh0?autoplay=1&t=0,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$bSFghENbPQ4aBl3A0Xc_lWaBKn8~/3741/254b/8e12/4b22-8fc7-f2d77e7a1038/ed887225-bb31-4d13-ae94-d0bc8159ea65_video_7.mp4?amznDtid=AOAGZA014O5RE,url_kids_movies
"An American Girl Story: Summer Camp, Friends For Life",https://www.primevideo.com/detail/0U8ET9DX9LCMAOYV19KGTDEC0T/ref=atv_br_def_r_br_c_Iyd3uwsmr_1_32,https://www.primevideo.com/detail/0U8ET9DX9LCMAOYV19KGTDEC0T/ref=atv_hm_fcv_prime_sd_mv_resume_t1ACAAAAAA0wh0?autoplay=1&t=0,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$IoTytLlmt7PwudV8u6xaPt-Tt-A~/b30e/132d/0a3b/43a7-a1cf-7504da78a23f/1a9783dc-9ba7-4e01-8f60-d7ca94803394_video_7.mp4?amznDtid=AOAGZA014O5RE,url_kids_movies
The Challenger,https://www.primevideo.com/detail/0MFHVEJ16VY4PYJKUL62TVLH9Y/ref=atv_br_def_r_br_c_Iyd3uwsmr_1_35,https://www.primevideo.com/detail/0MFHVEJ16VY4PYJKUL62TVLH9Y/ref=atv_hm_fcv_prime_sd_mv_resume_t1ACAAAAAA0wh0?autoplay=1&t=0,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$Dz_LEwJC8vC-KskIuy715DMtGkA~/4e82/8625/ba31/48b6-baf6-3ded25a793b6/5a9759a8-943a-445c-acb5-277a1b8fa4b4_video_7.mp4?amznDtid=AOAGZA014O5RE,url_kids_movies
Wheely,https://www.primevideo.com/detail/0K0W2YKLEED3IJE1SJF01OA0NO/ref=atv_br_def_r_br_c_Iyd3uwsmr_1_37,https://www.primevideo.com/detail/0K0W2YKLEED3IJE1SJF01OA0NO/ref=atv_hm_fcv_prime_sd_mv_resume_t1ACAAAAAA0wh0?autoplay=1&t=0,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$LnutKp8kXVnjjq7IIdYrlm_afUM~/a406/69c2/3648/4d35-ac40-29b66dcdd5e4/4afcd28a-ee8d-4d08-89c9-a5bff41ff09a_video_7.mp4?amznDtid=AOAGZA014O5RE,url_kids_movies
Air Bud: Seventh Inning Fetch,https://www.primevideo.com/detail/0JGLUSXM7VWP3IUR5Q1JRNZ7I5/ref=atv_br_def_r_br_c_Iyd3uwsmr_1_43,https://www.primevideo.com/detail/0JGLUSXM7VWP3IUR5Q1JRNZ7I5/ref=atv_hm_fcv_prime_sd_mv_resume_t1ACAAAAAA0wh0?autoplay=1&t=0,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$oPTE5S3y3WdLqwKD4Cak5Wa_F1U~/3c18/5757/414c/42bd-acb0-69f03f10824b/068fd41e-36a2-4916-9a70-8e5596f3dc8d_video_8.mp4?amznDtid=AOAGZA014O5RE,url_kids_movies
Enchantimals Ocean Kingdom,https://www.primevideo.com/detail/0SR4NRVQBZO61GRC06MYP5EXLW/ref=atv_br_def_r_br_c_Iyd3uwsmr_1_44,https://www.primevideo.com/detail/0SR4NRVQBZO61GRC06MYP5EXLW/ref=atv_hm_fcv_prime_sd_mv_resume_t1ACAAAAAA0wh0?autoplay=1&t=0,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$t7LxIIJ7n8SnfKHgMTgAckPLMGQ~/604b/6c31/3c40/4d0b-bbf1-ee2380ea552d/2a3882dd-8d1c-432e-8409-5c2a64cbdefc_video_7.mp4?amznDtid=AOAGZA014O5RE,url_kids_movies
La reine des jeux,https://www.primevideo.com/detail/0TAECLVB7W3WXK4Q35AVGI9BMX/ref=atv_br_def_r_br_c_Iyd3uwsmr_1_46,https://www.primevideo.com/detail/0TAECLVB7W3WXK4Q35AVGI9BMX/ref=atv_hm_fcv_prime_sd_mv_resume_t1ACAAAAAA0wh0?autoplay=1&t=0,,url_kids_movies
