timestamp(dd-mm-yyyy hh:mm:ss:ms),responseIP,latency(ms),traceroute_ips,traceroute_hnames,hop count,Content-Type,Content-Length,Connection,Date,Last-Modified,ETag,x-amz-storage-class,x-amz-server-side-encryption,x-amz-meta-dv-checksum-sha-1,x-amz-meta-dv-checksum-md5,x-amz-meta-dv-checksum-sha-256,Accept-Ranges,Server,X-Cache,Via,X-Amz-Cf-Pop,X-Amz-Cf-Id,Age,url,info,reasponseHeaders
26-05-2023_01:31:30:109629,18.66.212.34,20.899375000000163,"['192.168.1.1', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.126', '154.54.61.82', '149.29.29.82', '52.119.155.235', '52.119.155.127', '*', '*', '*', '*', '*', '*', '52.119.154.33', '18.66.212.34']","['salt.box', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', 'be5655.rcr71.gva01.atlas.cogentco.com', 'be2983.rcr71.brn02.atlas.cogentco.com', 'be3170.ccr51.zrh02.atlas.cogentco.com', 'be2195.rcr21.mil01.atlas.cogentco.com', 'amazon.demarc.cogentco.com', '52.119.155.235', '52.119.155.127', '*', '*', '*', '*', '*', '*', '52.119.154.33', 'server-18-66-212-34.mxp63.r.cloudfront.net']",21,image/png,244876,keep-alive,"Thu, 25 May 2023 15:11:39 GMT","Thu, 06 Apr 2023 09:50:25 GMT","""9b79ac63ddadcdb5bd38549823305915""", ,AES256, , , ,bytes,AmazonS3,Hit from cloudfront,1.1 75e36ac0b9d37c457faf66194257e560.cloudfront.net (CloudFront),MXP63-P2,EnxygquHt01irgqZXkOisPPGGPMN9k9mr7OP3sHFNAv8ApsR0S3EXA==,29992,https://d1smtvqebyyniu.cloudfront.net/screenshot,my image hosted on CloudFront,"{'Content-Type': 'image/png', 'Content-Length': '244876', 'Connection': 'keep-alive', 'Date': 'Thu, 25 May 2023 15:11:39 GMT', 'Last-Modified': 'Thu, 06 Apr 2023 09:50:25 GMT', 'ETag': '""9b79ac63ddadcdb5bd38549823305915""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 75e36ac0b9d37c457faf66194257e560.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP63-P2', 'X-Amz-Cf-Id': 'EnxygquHt01irgqZXkOisPPGGPMN9k9mr7OP3sHFNAv8ApsR0S3EXA==', 'Age': '29992'}"
26-05-2023_01:32:03:549177,18.66.212.19,15.621525000000247,"['192.168.1.1', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.126', '154.54.61.82', '149.29.29.74', '52.119.155.253', '52.119.155.159', '*', '*', '*', '*', '*', '*', '52.119.154.33', '18.66.212.19']","['salt.box', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', 'be5655.rcr71.gva01.atlas.cogentco.com', 'be2983.rcr71.brn02.atlas.cogentco.com', 'be3170.ccr51.zrh02.atlas.cogentco.com', 'be2195.rcr21.mil01.atlas.cogentco.com', 'amazon.demarc.cogentco.com', '52.119.155.253', '52.119.155.159', '*', '*', '*', '*', '*', '*', '52.119.154.33', 'server-18-66-212-19.mxp63.r.cloudfront.net']",21,image/png,244876,keep-alive,"Thu, 25 May 2023 15:11:39 GMT","Thu, 06 Apr 2023 09:50:25 GMT","""9b79ac63ddadcdb5bd38549823305915""", ,AES256, , , ,bytes,AmazonS3,Hit from cloudfront,1.1 a659f7836f37684fda1f390ef3140e5a.cloudfront.net (CloudFront),MXP63-P2,xME7q0VJ15Rbw-Bm5QXWxe7bP8F-bZryiJq_cINd_ME797tM6Rw2mg==,30025,https://d1smtvqebyyniu.cloudfront.net/screenshot,my image hosted on CloudFront,"{'Content-Type': 'image/png', 'Content-Length': '244876', 'Connection': 'keep-alive', 'Date': 'Thu, 25 May 2023 15:11:39 GMT', 'Last-Modified': 'Thu, 06 Apr 2023 09:50:25 GMT', 'ETag': '""9b79ac63ddadcdb5bd38549823305915""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 a659f7836f37684fda1f390ef3140e5a.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP63-P2', 'X-Amz-Cf-Id': 'xME7q0VJ15Rbw-Bm5QXWxe7bP8F-bZryiJq_cINd_ME797tM6Rw2mg==', 'Age': '30025'}"
26-05-2023_01:32:29:020793,18.66.212.80,19.63484999999565,"['192.168.1.1', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.126', '154.54.61.82', '149.29.29.82', '52.119.155.225', '52.119.154.207', '*', '*', '*', '*', '*', '*', '52.119.154.32', '18.66.212.80']","['salt.box', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', 'be5655.rcr71.gva01.atlas.cogentco.com', 'be2983.rcr71.brn02.atlas.cogentco.com', 'be3170.ccr51.zrh02.atlas.cogentco.com', 'be2195.rcr21.mil01.atlas.cogentco.com', 'amazon.demarc.cogentco.com', '52.119.155.225', '52.119.154.207', '*', '*', '*', '*', '*', '*', '52.119.154.32', 'server-18-66-212-80.mxp63.r.cloudfront.net']",21,image/png,244876,keep-alive,"Thu, 25 May 2023 15:11:39 GMT","Thu, 06 Apr 2023 09:50:25 GMT","""9b79ac63ddadcdb5bd38549823305915""", ,AES256, , , ,bytes,AmazonS3,Hit from cloudfront,1.1 69b8255864bcbab6fa21e4a2a96c169e.cloudfront.net (CloudFront),MXP63-P2,A-H6I7pvLrCIAwGAXk_zLzBfbuwTr4BfnC6p8FNy2YA-0rj-Kta6OQ==,30051,https://d1smtvqebyyniu.cloudfront.net/screenshot,my image hosted on CloudFront,"{'Content-Type': 'image/png', 'Content-Length': '244876', 'Connection': 'keep-alive', 'Date': 'Thu, 25 May 2023 15:11:39 GMT', 'Last-Modified': 'Thu, 06 Apr 2023 09:50:25 GMT', 'ETag': '""9b79ac63ddadcdb5bd38549823305915""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 69b8255864bcbab6fa21e4a2a96c169e.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP63-P2', 'X-Amz-Cf-Id': 'A-H6I7pvLrCIAwGAXk_zLzBfbuwTr4BfnC6p8FNy2YA-0rj-Kta6OQ==', 'Age': '30051'}"
