timestamp(dd-mm-yyyy hh:mm:ss:ms),responseIP,latency(ms),traceroute_ips,traceroute_hnames,hop count,Content-Type,Content-Length,Connection,Date,Last-Modified,ETag,x-amz-storage-class,x-amz-server-side-encryption,x-amz-meta-dv-checksum-sha-1,x-amz-meta-dv-checksum-md5,x-amz-meta-dv-checksum-sha-256,Accept-Ranges,Server,X-Cache,Via,X-Amz-Cf-Pop,X-Amz-Cf-Id,Age,url,info,reasponseHeaders
26-05-2023_01:31:52:637668,54.240.130.114,156.3922280000014,"['192.168.1.1', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.57.69', '154.54.82.38', '154.54.0.221', '154.54.29.173', '154.54.7.129', '154.54.44.169', '154.54.31.89', '154.54.42.97', '154.54.44.141', '154.54.43.14', '38.142.246.130', '15.230.28.33', '15.230.28.137', '*', '*', '*', '*', '*', '54.240.130.114']","['salt.box', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', 'be5655.rcr71.gva01.atlas.cogentco.com', 'be2830.rcr21.lys01.atlas.cogentco.com', 'be3126.ccr42.par01.atlas.cogentco.com', 'be12489.ccr42.lon13.atlas.cogentco.com', 'be2101.ccr32.bos01.atlas.cogentco.com', 'be3600.ccr22.alb02.atlas.cogentco.com', 'be2879.ccr22.cle04.atlas.cogentco.com', 'be2718.ccr42.ord01.atlas.cogentco.com', 'be2832.ccr22.mci01.atlas.cogentco.com', 'be3036.ccr22.den01.atlas.cogentco.com', 'be3038.ccr32.slc01.atlas.cogentco.com', 'be3110.ccr22.sfo01.atlas.cogentco.com', 'be3670.ccr41.sjc03.atlas.cogentco.com', '38.142.246.130', '15.230.28.33', '15.230.28.137', '*', '*', '*', '*', '*', 'server-54-240-130-114.sfo20.r.cloudfront.net']",28,video/mp4,35308794,keep-alive,"Thu, 25 May 2023 23:31:54 GMT","Wed, 05 Apr 2023 04:04:48 GMT","""a2547a640383ab664c5c8f69f3065fb4-7""",INTELLIGENT_TIERING,AES256,02154d23ddb36de70e12791a399f86262c83ea5b,ac15c5967755fab871f4db63045a7c1c,856522503d9e0a71274fe4f9c05457c8acaff6bbc5239c98c0e4286cf4c146be,bytes,AmazonS3,Miss from cloudfront,1.1 2eb69b7c5c5c6fcb298b4f7528c37180.cloudfront.net (CloudFront),SFO20-M2,MtOZ_OWPP7o1RrMI6Ksp8PIWIw0sTYr52xL_kKJjEDtgjn1dkgDfZQ==, ,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$n5-2KPDZZdXXNaT0bPlOGblPy5M~/c37d/fc4f/1891/48a4-bec0-e447cd6378c7/435f7e61-934b-4df9-ade2-df91813dbc21_audio_186.mp4?amznDtid=AOAGZA014O5RE,media provided by PrimeVideo,"{'Content-Type': 'video/mp4', 'Content-Length': '35308794', 'Connection': 'keep-alive', 'Date': 'Thu, 25 May 2023 23:31:54 GMT', 'Last-Modified': 'Wed, 05 Apr 2023 04:04:48 GMT', 'ETag': '""a2547a640383ab664c5c8f69f3065fb4-7""', 'x-amz-storage-class': 'INTELLIGENT_TIERING', 'x-amz-server-side-encryption': 'AES256', 'x-amz-meta-dv-checksum-sha-1': '02154d23ddb36de70e12791a399f86262c83ea5b', 'x-amz-meta-dv-checksum-md5': 'ac15c5967755fab871f4db63045a7c1c', 'x-amz-meta-dv-checksum-sha-256': '856522503d9e0a71274fe4f9c05457c8acaff6bbc5239c98c0e4286cf4c146be', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Miss from cloudfront', 'Via': '1.1 2eb69b7c5c5c6fcb298b4f7528c37180.cloudfront.net (CloudFront)', 'X-Server-IP': '54.239.213.41', 'X-Amz-Cf-Pop': 'SFO20-M2', 'X-Amz-Cf-Id': 'MtOZ_OWPP7o1RrMI6Ksp8PIWIw0sTYr52xL_kKJjEDtgjn1dkgDfZQ=='}"
26-05-2023_01:32:18:353778,54.240.130.105,159.8870380000008,"['192.168.1.1', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.57.69', '154.54.82.38', '154.54.0.221', '154.54.29.173', '154.54.7.129', '154.54.44.169', '154.54.31.89', '154.54.42.97', '154.54.44.141', '154.54.43.14', '38.142.246.122', '15.230.28.21', '54.240.242.197', '*', '*', '*', '*', '*', '54.240.130.105']","['salt.box', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', 'be5655.rcr71.gva01.atlas.cogentco.com', 'be2830.rcr21.lys01.atlas.cogentco.com', 'be3126.ccr42.par01.atlas.cogentco.com', 'be12489.ccr42.lon13.atlas.cogentco.com', 'be2101.ccr32.bos01.atlas.cogentco.com', 'be3600.ccr22.alb02.atlas.cogentco.com', 'be2879.ccr22.cle04.atlas.cogentco.com', 'be2718.ccr42.ord01.atlas.cogentco.com', 'be2832.ccr22.mci01.atlas.cogentco.com', 'be3036.ccr22.den01.atlas.cogentco.com', 'be3038.ccr32.slc01.atlas.cogentco.com', 'be3110.ccr22.sfo01.atlas.cogentco.com', 'be3670.ccr41.sjc03.atlas.cogentco.com', '38.142.246.122', '15.230.28.21', '54.240.242.197', '*', '*', '*', '*', '*', 'server-54-240-130-105.sfo20.r.cloudfront.net']",28,video/mp4,35308794,keep-alive,"Thu, 25 May 2023 23:32:20 GMT","Wed, 05 Apr 2023 04:04:48 GMT","""a2547a640383ab664c5c8f69f3065fb4-7""",INTELLIGENT_TIERING,AES256,02154d23ddb36de70e12791a399f86262c83ea5b,ac15c5967755fab871f4db63045a7c1c,856522503d9e0a71274fe4f9c05457c8acaff6bbc5239c98c0e4286cf4c146be,bytes,AmazonS3,Miss from cloudfront,1.1 8024f6a5a87047a49b67500fb092f65c.cloudfront.net (CloudFront),SFO20-M2,2BlVg5RG0ia2hgdp1UL-fd94XnQX7Y0YWo7PintFzON_gEyXrHsBvw==, ,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$n5-2KPDZZdXXNaT0bPlOGblPy5M~/c37d/fc4f/1891/48a4-bec0-e447cd6378c7/435f7e61-934b-4df9-ade2-df91813dbc21_audio_186.mp4?amznDtid=AOAGZA014O5RE,media provided by PrimeVideo,"{'Content-Type': 'video/mp4', 'Content-Length': '35308794', 'Connection': 'keep-alive', 'Date': 'Thu, 25 May 2023 23:32:20 GMT', 'Last-Modified': 'Wed, 05 Apr 2023 04:04:48 GMT', 'ETag': '""a2547a640383ab664c5c8f69f3065fb4-7""', 'x-amz-storage-class': 'INTELLIGENT_TIERING', 'x-amz-server-side-encryption': 'AES256', 'x-amz-meta-dv-checksum-sha-1': '02154d23ddb36de70e12791a399f86262c83ea5b', 'x-amz-meta-dv-checksum-md5': 'ac15c5967755fab871f4db63045a7c1c', 'x-amz-meta-dv-checksum-sha-256': '856522503d9e0a71274fe4f9c05457c8acaff6bbc5239c98c0e4286cf4c146be', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Miss from cloudfront', 'Via': '1.1 8024f6a5a87047a49b67500fb092f65c.cloudfront.net (CloudFront)', 'X-Server-IP': '54.239.213.70', 'X-Amz-Cf-Pop': 'SFO20-M2', 'X-Amz-Cf-Id': '2BlVg5RG0ia2hgdp1UL-fd94XnQX7Y0YWo7PintFzON_gEyXrHsBvw=='}"
26-05-2023_01:32:53:562598,54.240.129.115,156.2686460000009,"['192.168.1.1', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.57.69', '154.54.82.38', '154.54.0.221', '154.54.29.173', '154.54.7.129', '154.54.44.169', '154.54.31.89', '154.54.42.97', '154.54.44.141', '154.54.43.14', '38.88.224.186', '52.93.47.129', '54.240.242.169', '*', '*', '*', '*', '*', '54.240.129.115']","['salt.box', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', 'be5655.rcr71.gva01.atlas.cogentco.com', 'be2830.rcr21.lys01.atlas.cogentco.com', 'be3126.ccr42.par01.atlas.cogentco.com', 'be12489.ccr42.lon13.atlas.cogentco.com', 'be2101.ccr32.bos01.atlas.cogentco.com', 'be3600.ccr22.alb02.atlas.cogentco.com', 'be2879.ccr22.cle04.atlas.cogentco.com', 'be2718.ccr42.ord01.atlas.cogentco.com', 'be2832.ccr22.mci01.atlas.cogentco.com', 'be3036.ccr22.den01.atlas.cogentco.com', 'be3038.ccr32.slc01.atlas.cogentco.com', 'be3110.ccr22.sfo01.atlas.cogentco.com', 'be3670.ccr41.sjc03.atlas.cogentco.com', '38.88.224.186', '52.93.47.129', '54.240.242.169', '*', '*', '*', '*', '*', 'server-54-240-129-115.sfo5.r.cloudfront.net']",28,video/mp4,35308794,keep-alive,"Thu, 25 May 2023 23:32:55 GMT","Wed, 05 Apr 2023 04:04:48 GMT","""a2547a640383ab664c5c8f69f3065fb4-7""",INTELLIGENT_TIERING,AES256,02154d23ddb36de70e12791a399f86262c83ea5b,ac15c5967755fab871f4db63045a7c1c,856522503d9e0a71274fe4f9c05457c8acaff6bbc5239c98c0e4286cf4c146be,bytes,AmazonS3,Miss from cloudfront,1.1 272bbdb9d3978d55528e9653228acb98.cloudfront.net (CloudFront),SFO5-M1,Yf-mTCJdiN-5TwkkXnE4okQuAnwTW4jo1uswO-E6zJMHGdJkO3CE_g==, ,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$n5-2KPDZZdXXNaT0bPlOGblPy5M~/c37d/fc4f/1891/48a4-bec0-e447cd6378c7/435f7e61-934b-4df9-ade2-df91813dbc21_audio_186.mp4?amznDtid=AOAGZA014O5RE,media provided by PrimeVideo,"{'Content-Type': 'video/mp4', 'Content-Length': '35308794', 'Connection': 'keep-alive', 'Date': 'Thu, 25 May 2023 23:32:55 GMT', 'Last-Modified': 'Wed, 05 Apr 2023 04:04:48 GMT', 'ETag': '""a2547a640383ab664c5c8f69f3065fb4-7""', 'x-amz-storage-class': 'INTELLIGENT_TIERING', 'x-amz-server-side-encryption': 'AES256', 'x-amz-meta-dv-checksum-sha-1': '02154d23ddb36de70e12791a399f86262c83ea5b', 'x-amz-meta-dv-checksum-md5': 'ac15c5967755fab871f4db63045a7c1c', 'x-amz-meta-dv-checksum-sha-256': '856522503d9e0a71274fe4f9c05457c8acaff6bbc5239c98c0e4286cf4c146be', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Miss from cloudfront', 'Via': '1.1 272bbdb9d3978d55528e9653228acb98.cloudfront.net (CloudFront)', 'X-Server-IP': '54.239.211.80', 'X-Amz-Cf-Pop': 'SFO5-M1', 'X-Amz-Cf-Id': 'Yf-mTCJdiN-5TwkkXnE4okQuAnwTW4jo1uswO-E6zJMHGdJkO3CE_g=='}"
