timestamp(dd-mm-yyyy hh:mm:ss:ms),responseIP,latency(ms),traceroute_ips,traceroute_hnames,hop count,Content-Type,Content-Length,Connection,Date,Last-Modified,ETag,x-amz-storage-class,x-amz-server-side-encryption,x-amz-meta-dv-checksum-sha-1,x-amz-meta-dv-checksum-md5,x-amz-meta-dv-checksum-sha-256,Accept-Ranges,Server,X-Server-IP,X-Server-IP_hops,X-Server-IP_hnames,X-Server-IP_hopcount,X-Cache,Via,X-Amz-Cf-Pop,X-Amz-Cf-Id,Age,url,info,reasponseHeaders
24-06-2023_13:27:10:204266,54.182.218.101,14.525723061524332,"['*', '*', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.130', '130.117.0.62', '154.54.36.253', '149.14.159.162', '*', '*', '*', '*', '*', '*', '*', '54.182.218.101']","['*', '*', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.130', '130.117.0.62', '154.54.36.253', '149.14.159.162', '*', '*', '*', '*', '*', '*', '*', '54.182.218.101']",20,video/mp4,236506925,keep-alive,"Sat, 24 Jun 2023 11:27:11 GMT","Sun, 23 Oct 2022 22:05:57 GMT","""edc4876aa8ac4d55eeb441ed8a34aa5b-46""",INTELLIGENT_TIERING,AES256,ef50757a85613c5e88d14c579d0cd8f05d4ee912,cd8a469fe7f87535f3c036f23661462c,933d8b85585f12cd016c3e94e6f2b8d0b03722e5ca2f444eed944ad485207625,bytes,AmazonS3,54.182.180.44,"['*', '10.118.96.1', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.130', '130.117.0.62', '154.54.36.253', '149.14.159.162', '*', '*', '*', '*', '*', '*', '*', '54.182.180.44']","['*', '10.118.96.1', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.130', '130.117.0.62', '154.54.36.253', '149.14.159.162', '*', '*', '*', '*', '*', '*', '*', '54.182.180.44']",20,Miss from cloudfront,1.1 b658f53c87a734416b3592f65150b4c6.cloudfront.net (CloudFront),FRA51-M1,WvOXVvAoAekcRHN6OuOImVBxdBCxGVCRZjjWEXKNxbzt-7bLAe5sCA==, ,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$XEhohqrpzsZ1y9bEaYjmwqA-Hpw~/1a56/ed7d/d12b/499f-9a72-724f1379a2ba/36bf5575-2062-4d17-83dc-f69cb17a1935_video_4.mp4?amznDtid=AOAGZA014O5RE,my content hosted on CloudFront,"{'Content-Type': 'video/mp4', 'Content-Length': '236506925', 'Connection': 'keep-alive', 'Date': 'Sat, 24 Jun 2023 11:27:11 GMT', 'Last-Modified': 'Sun, 23 Oct 2022 22:05:57 GMT', 'ETag': '""edc4876aa8ac4d55eeb441ed8a34aa5b-46""', 'x-amz-storage-class': 'INTELLIGENT_TIERING', 'x-amz-server-side-encryption': 'AES256', 'x-amz-meta-dv-checksum-sha-1': 'ef50757a85613c5e88d14c579d0cd8f05d4ee912', 'x-amz-meta-dv-checksum-md5': 'cd8a469fe7f87535f3c036f23661462c', 'x-amz-meta-dv-checksum-sha-256': '933d8b85585f12cd016c3e94e6f2b8d0b03722e5ca2f444eed944ad485207625', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Miss from cloudfront', 'Via': '1.1 b658f53c87a734416b3592f65150b4c6.cloudfront.net (CloudFront)', 'X-Server-IP': '54.182.180.44', 'X-Amz-Cf-Pop': 'FRA51-M1', 'X-Amz-Cf-Id': 'WvOXVvAoAekcRHN6OuOImVBxdBCxGVCRZjjWEXKNxbzt-7bLAe5sCA=='}"
24-06-2023_13:28:27:967509,54.182.220.122,14.088061056099832,"['*', '*', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.130', '130.117.0.62', '154.54.36.253', '149.14.159.194', '*', '*', '*', '*', '*', '*', '*', '54.182.220.122']","['*', '*', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.130', '130.117.0.62', '154.54.36.253', '149.14.159.194', '*', '*', '*', '*', '*', '*', '*', '54.182.220.122']",20,video/mp4,236506925,keep-alive,"Sat, 24 Jun 2023 11:27:11 GMT","Sun, 23 Oct 2022 22:05:57 GMT","""edc4876aa8ac4d55eeb441ed8a34aa5b-46""",INTELLIGENT_TIERING,AES256,ef50757a85613c5e88d14c579d0cd8f05d4ee912,cd8a469fe7f87535f3c036f23661462c,933d8b85585f12cd016c3e94e6f2b8d0b03722e5ca2f444eed944ad485207625,bytes,AmazonS3,54.182.184.13,"['*', '10.118.96.1', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.130', '130.117.0.62', '154.54.36.253', '149.14.159.162', '*', '*', '*', '*', '*', '*', '*', '54.182.184.13']","['*', '10.118.96.1', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.130', '130.117.0.62', '154.54.36.253', '149.14.159.162', '*', '*', '*', '*', '*', '*', '*', '54.182.184.13']",20,Hit from cloudfront,1.1 35911c6db8a090c57e4218650ba1d15c.cloudfront.net (CloudFront),FRA54-M3,z6zluxKvvCeKo9fXi25ZzP9PfGYS3l5YzhgXGh_Cio80tjVUbpZLwQ==,77,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$XEhohqrpzsZ1y9bEaYjmwqA-Hpw~/1a56/ed7d/d12b/499f-9a72-724f1379a2ba/36bf5575-2062-4d17-83dc-f69cb17a1935_video_4.mp4?amznDtid=AOAGZA014O5RE,my content hosted on CloudFront,"{'Content-Type': 'video/mp4', 'Content-Length': '236506925', 'Connection': 'keep-alive', 'Date': 'Sat, 24 Jun 2023 11:27:11 GMT', 'Last-Modified': 'Sun, 23 Oct 2022 22:05:57 GMT', 'ETag': '""edc4876aa8ac4d55eeb441ed8a34aa5b-46""', 'x-amz-storage-class': 'INTELLIGENT_TIERING', 'x-amz-server-side-encryption': 'AES256', 'x-amz-meta-dv-checksum-sha-1': 'ef50757a85613c5e88d14c579d0cd8f05d4ee912', 'x-amz-meta-dv-checksum-md5': 'cd8a469fe7f87535f3c036f23661462c', 'x-amz-meta-dv-checksum-sha-256': '933d8b85585f12cd016c3e94e6f2b8d0b03722e5ca2f444eed944ad485207625', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 35911c6db8a090c57e4218650ba1d15c.cloudfront.net (CloudFront)', 'X-Server-IP': '54.182.184.13', 'X-Amz-Cf-Pop': 'FRA54-M3', 'X-Amz-Cf-Id': 'z6zluxKvvCeKo9fXi25ZzP9PfGYS3l5YzhgXGh_Cio80tjVUbpZLwQ==', 'Age': '77'}"
24-06-2023_13:29:43:311727,54.182.219.121,15.0817179819569,"['*', '*', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.130', '130.117.0.62', '154.54.36.253', '149.14.159.194', '*', '*', '*', '*', '*', '*', '*', '54.182.219.121']","['*', '*', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.130', '130.117.0.62', '154.54.36.253', '149.14.159.194', '*', '*', '*', '*', '*', '*', '*', '54.182.219.121']",20,video/mp4,236506925,keep-alive,"Sat, 24 Jun 2023 11:27:11 GMT","Sun, 23 Oct 2022 22:05:57 GMT","""edc4876aa8ac4d55eeb441ed8a34aa5b-46""",INTELLIGENT_TIERING,AES256,ef50757a85613c5e88d14c579d0cd8f05d4ee912,cd8a469fe7f87535f3c036f23661462c,933d8b85585f12cd016c3e94e6f2b8d0b03722e5ca2f444eed944ad485207625,bytes,AmazonS3,54.182.182.48,"['*', '10.118.96.1', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.130', '130.117.0.62', '154.54.36.253', '149.14.159.162', '*', '*', '*', '*', '*', '*', '*', '54.182.182.48']","['*', '10.118.96.1', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.130', '130.117.0.62', '154.54.36.253', '149.14.159.162', '*', '*', '*', '*', '*', '*', '*', '54.182.182.48']",20,Hit from cloudfront,1.1 9c3c98d9100ae33db5f9cf383acdd5a6.cloudfront.net (CloudFront),FRA52-M2,3wPl2nCYEfhjT5Phy8ltoOkaGB83SBskWhTDw5ka7bbNhmcSDXb6Ow==,153,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$XEhohqrpzsZ1y9bEaYjmwqA-Hpw~/1a56/ed7d/d12b/499f-9a72-724f1379a2ba/36bf5575-2062-4d17-83dc-f69cb17a1935_video_4.mp4?amznDtid=AOAGZA014O5RE,my content hosted on CloudFront,"{'Content-Type': 'video/mp4', 'Content-Length': '236506925', 'Connection': 'keep-alive', 'Date': 'Sat, 24 Jun 2023 11:27:11 GMT', 'Last-Modified': 'Sun, 23 Oct 2022 22:05:57 GMT', 'ETag': '""edc4876aa8ac4d55eeb441ed8a34aa5b-46""', 'x-amz-storage-class': 'INTELLIGENT_TIERING', 'x-amz-server-side-encryption': 'AES256', 'x-amz-meta-dv-checksum-sha-1': 'ef50757a85613c5e88d14c579d0cd8f05d4ee912', 'x-amz-meta-dv-checksum-md5': 'cd8a469fe7f87535f3c036f23661462c', 'x-amz-meta-dv-checksum-sha-256': '933d8b85585f12cd016c3e94e6f2b8d0b03722e5ca2f444eed944ad485207625', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 9c3c98d9100ae33db5f9cf383acdd5a6.cloudfront.net (CloudFront)', 'X-Server-IP': '54.182.182.48', 'X-Amz-Cf-Pop': 'FRA52-M2', 'X-Amz-Cf-Id': '3wPl2nCYEfhjT5Phy8ltoOkaGB83SBskWhTDw5ka7bbNhmcSDXb6Ow==', 'Age': '153'}"
24-06-2023_13:31:35:229554,54.240.131.114,160.5774980271235,"['*', '*', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.89.225', '154.54.24.222', '154.54.28.130', '154.54.2.6', '154.54.26.53', '154.54.45.162', '154.54.40.146', '154.54.5.102', '38.142.246.130', '15.230.28.25', '15.230.28.129', '*', '*', '*', '*', '*', '54.240.131.114']","['*', '*', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.89.225', '154.54.24.222', '154.54.28.130', '154.54.2.6', '154.54.26.53', '154.54.45.162', '154.54.40.146', '154.54.5.102', '38.142.246.130', '15.230.28.25', '15.230.28.129', '*', '*', '*', '*', '*', '54.240.131.114']",26,video/mp4,236506925,keep-alive,"Sat, 24 Jun 2023 11:31:36 GMT","Sun, 23 Oct 2022 22:05:57 GMT","""edc4876aa8ac4d55eeb441ed8a34aa5b-46""",INTELLIGENT_TIERING,AES256,ef50757a85613c5e88d14c579d0cd8f05d4ee912,cd8a469fe7f87535f3c036f23661462c,933d8b85585f12cd016c3e94e6f2b8d0b03722e5ca2f444eed944ad485207625,bytes,AmazonS3,54.239.214.197,"['192.168.1.1', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.36.165', '154.54.89.221', '154.54.7.158', '154.54.28.70', '154.54.0.54', '154.54.5.217', '154.54.44.86', '154.54.31.190', '154.54.1.194', '38.142.246.130', '15.230.28.25', '15.230.28.129', '*', '*', '*', '*', '*', '54.239.214.197']","['192.168.1.1', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.36.165', '154.54.89.221', '154.54.7.158', '154.54.28.70', '154.54.0.54', '154.54.5.217', '154.54.44.86', '154.54.31.190', '154.54.1.194', '38.142.246.130', '15.230.28.25', '15.230.28.129', '*', '*', '*', '*', '*', '54.239.214.197']",26,Miss from cloudfront,1.1 776b8a08d747f907b5824ee6319a0116.cloudfront.net (CloudFront),SFO50-M3,UoP_3ek7ToU5uL-k5CjSOM6rK_q--ehRuwrcJgfgc7JqBBpBwtI14Q==, ,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$XEhohqrpzsZ1y9bEaYjmwqA-Hpw~/1a56/ed7d/d12b/499f-9a72-724f1379a2ba/36bf5575-2062-4d17-83dc-f69cb17a1935_video_4.mp4?amznDtid=AOAGZA014O5RE,my content hosted on CloudFront,"{'Content-Type': 'video/mp4', 'Content-Length': '236506925', 'Connection': 'keep-alive', 'Date': 'Sat, 24 Jun 2023 11:31:36 GMT', 'Last-Modified': 'Sun, 23 Oct 2022 22:05:57 GMT', 'ETag': '""edc4876aa8ac4d55eeb441ed8a34aa5b-46""', 'x-amz-storage-class': 'INTELLIGENT_TIERING', 'x-amz-server-side-encryption': 'AES256', 'x-amz-meta-dv-checksum-sha-1': 'ef50757a85613c5e88d14c579d0cd8f05d4ee912', 'x-amz-meta-dv-checksum-md5': 'cd8a469fe7f87535f3c036f23661462c', 'x-amz-meta-dv-checksum-sha-256': '933d8b85585f12cd016c3e94e6f2b8d0b03722e5ca2f444eed944ad485207625', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Miss from cloudfront', 'Via': '1.1 776b8a08d747f907b5824ee6319a0116.cloudfront.net (CloudFront)', 'X-Server-IP': '54.239.214.197', 'X-Amz-Cf-Pop': 'SFO50-M3', 'X-Amz-Cf-Id': 'UoP_3ek7ToU5uL-k5CjSOM6rK_q--ehRuwrcJgfgc7JqBBpBwtI14Q=='}"
24-06-2023_13:33:48:143205,54.240.129.122,163.77322399057448,"['*', '*', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.89.225', '154.54.24.222', '154.54.28.130', '154.54.2.6', '154.54.26.53', '154.54.45.162', '154.54.40.146', '154.54.5.102', '38.142.246.122', '15.230.28.21', '15.230.28.141', '*', '*', '*', '*', '*', '54.240.129.122']","['*', '*', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.89.225', '154.54.24.222', '154.54.28.130', '154.54.2.6', '154.54.26.53', '154.54.45.162', '154.54.40.146', '154.54.5.102', '38.142.246.122', '15.230.28.21', '15.230.28.141', '*', '*', '*', '*', '*', '54.240.129.122']",26,video/mp4,236506925,keep-alive,"Sat, 24 Jun 2023 11:31:36 GMT","Sun, 23 Oct 2022 22:05:57 GMT","""edc4876aa8ac4d55eeb441ed8a34aa5b-46""",INTELLIGENT_TIERING,AES256,ef50757a85613c5e88d14c579d0cd8f05d4ee912,cd8a469fe7f87535f3c036f23661462c,933d8b85585f12cd016c3e94e6f2b8d0b03722e5ca2f444eed944ad485207625,bytes,AmazonS3,54.239.211.36,"['*', '10.118.96.1', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.89.225', '154.54.24.222', '154.54.28.130', '154.54.2.6', '154.54.26.53', '154.54.45.162', '154.54.40.146', '154.54.5.102', '38.142.246.122', '15.230.28.17', '15.230.28.137', '*', '*', '*', '*', '*', '54.239.211.36']","['*', '10.118.96.1', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.89.225', '154.54.24.222', '154.54.28.130', '154.54.2.6', '154.54.26.53', '154.54.45.162', '154.54.40.146', '154.54.5.102', '38.142.246.122', '15.230.28.17', '15.230.28.137', '*', '*', '*', '*', '*', '54.239.211.36']",26,Hit from cloudfront,1.1 084117ddb0ca70284a8e09d641f1f482.cloudfront.net (CloudFront),SFO5-M1,PPSGSxG3PO2QkEWO7jIIEoCxCb0rkJ62pwS_NXhDDD38WwEs4e2fog==,133,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$XEhohqrpzsZ1y9bEaYjmwqA-Hpw~/1a56/ed7d/d12b/499f-9a72-724f1379a2ba/36bf5575-2062-4d17-83dc-f69cb17a1935_video_4.mp4?amznDtid=AOAGZA014O5RE,my content hosted on CloudFront,"{'Content-Type': 'video/mp4', 'Content-Length': '236506925', 'Connection': 'keep-alive', 'Date': 'Sat, 24 Jun 2023 11:31:36 GMT', 'Last-Modified': 'Sun, 23 Oct 2022 22:05:57 GMT', 'ETag': '""edc4876aa8ac4d55eeb441ed8a34aa5b-46""', 'x-amz-storage-class': 'INTELLIGENT_TIERING', 'x-amz-server-side-encryption': 'AES256', 'x-amz-meta-dv-checksum-sha-1': 'ef50757a85613c5e88d14c579d0cd8f05d4ee912', 'x-amz-meta-dv-checksum-md5': 'cd8a469fe7f87535f3c036f23661462c', 'x-amz-meta-dv-checksum-sha-256': '933d8b85585f12cd016c3e94e6f2b8d0b03722e5ca2f444eed944ad485207625', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 084117ddb0ca70284a8e09d641f1f482.cloudfront.net (CloudFront)', 'X-Server-IP': '54.239.211.36', 'X-Amz-Cf-Pop': 'SFO5-M1', 'X-Amz-Cf-Id': 'PPSGSxG3PO2QkEWO7jIIEoCxCb0rkJ62pwS_NXhDDD38WwEs4e2fog==', 'Age': '133'}"
24-06-2023_13:35:33:168041,54.240.130.99,159.7405179636553,"['*', '*', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.89.225', '154.54.24.222', '154.54.28.130', '154.54.2.6', '154.54.26.53', '154.54.45.162', '154.54.40.146', '154.54.5.102', '38.88.224.218', '52.93.47.155', '15.230.28.155', '*', '*', '*', '*', '*', '54.240.130.99']","['*', '*', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.89.225', '154.54.24.222', '154.54.28.130', '154.54.2.6', '154.54.26.53', '154.54.45.162', '154.54.40.146', '154.54.5.102', '38.88.224.218', '52.93.47.155', '15.230.28.155', '*', '*', '*', '*', '*', '54.240.130.99']",26,video/mp4,236506925,keep-alive,"Sat, 24 Jun 2023 11:31:36 GMT","Sun, 23 Oct 2022 22:05:57 GMT","""edc4876aa8ac4d55eeb441ed8a34aa5b-46""",INTELLIGENT_TIERING,AES256,ef50757a85613c5e88d14c579d0cd8f05d4ee912,cd8a469fe7f87535f3c036f23661462c,933d8b85585f12cd016c3e94e6f2b8d0b03722e5ca2f444eed944ad485207625,bytes,AmazonS3,54.239.213.80,"['192.168.1.1', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.89.225', '154.54.24.222', '154.54.28.130', '154.54.2.6', '154.54.26.53', '154.54.45.162', '154.54.40.146', '154.54.5.102', '38.88.224.218', '52.93.47.145', '15.230.28.145', '*', '*', '*', '*', '*', '54.239.213.80']","['192.168.1.1', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.89.225', '154.54.24.222', '154.54.28.130', '154.54.2.6', '154.54.26.53', '154.54.45.162', '154.54.40.146', '154.54.5.102', '38.88.224.218', '52.93.47.145', '15.230.28.145', '*', '*', '*', '*', '*', '54.239.213.80']",26,Hit from cloudfront,1.1 c6e659d46aa50c58170c38b3f6852f6c.cloudfront.net (CloudFront),SFO20-M2,Wh8Aoq5VyDmWCXETi3ovqLySJwfSEfh_7yQ8AcmApIIyOREK4UQrKA==,238,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$XEhohqrpzsZ1y9bEaYjmwqA-Hpw~/1a56/ed7d/d12b/499f-9a72-724f1379a2ba/36bf5575-2062-4d17-83dc-f69cb17a1935_video_4.mp4?amznDtid=AOAGZA014O5RE,my content hosted on CloudFront,"{'Content-Type': 'video/mp4', 'Content-Length': '236506925', 'Connection': 'keep-alive', 'Date': 'Sat, 24 Jun 2023 11:31:36 GMT', 'Last-Modified': 'Sun, 23 Oct 2022 22:05:57 GMT', 'ETag': '""edc4876aa8ac4d55eeb441ed8a34aa5b-46""', 'x-amz-storage-class': 'INTELLIGENT_TIERING', 'x-amz-server-side-encryption': 'AES256', 'x-amz-meta-dv-checksum-sha-1': 'ef50757a85613c5e88d14c579d0cd8f05d4ee912', 'x-amz-meta-dv-checksum-md5': 'cd8a469fe7f87535f3c036f23661462c', 'x-amz-meta-dv-checksum-sha-256': '933d8b85585f12cd016c3e94e6f2b8d0b03722e5ca2f444eed944ad485207625', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 c6e659d46aa50c58170c38b3f6852f6c.cloudfront.net (CloudFront)', 'X-Server-IP': '54.239.213.80', 'X-Amz-Cf-Pop': 'SFO20-M2', 'X-Amz-Cf-Id': 'Wh8Aoq5VyDmWCXETi3ovqLySJwfSEfh_7yQ8AcmApIIyOREK4UQrKA==', 'Age': '238'}"
24-06-2023_13:36:47:062339,54.182.215.109,24.602208053693175,"['*', '*', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.126', '130.117.0.18', '154.54.36.53', '130.117.0.121', '149.14.82.82', '54.239.114.82', '*', '*', '*', '*', '*', '*', '54.182.215.109']","['*', '*', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.126', '130.117.0.18', '154.54.36.53', '130.117.0.121', '149.14.82.82', '54.239.114.82', '*', '*', '*', '*', '*', '*', '54.182.215.109']",21,video/mp4,236506925,keep-alive,"Sat, 24 Jun 2023 11:36:48 GMT","Sun, 23 Oct 2022 22:05:57 GMT","""edc4876aa8ac4d55eeb441ed8a34aa5b-46""",INTELLIGENT_TIERING,AES256,ef50757a85613c5e88d14c579d0cd8f05d4ee912,cd8a469fe7f87535f3c036f23661462c,933d8b85585f12cd016c3e94e6f2b8d0b03722e5ca2f444eed944ad485207625,bytes,AmazonS3,54.182.174.73,"['*', '10.118.96.1', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.126', '130.117.0.18', '154.54.36.53', '130.117.0.121', '149.14.82.82', '*', '*', '*', '*', '*', '*', '*', '54.182.174.73']","['*', '10.118.96.1', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.46', '154.54.57.126', '130.117.0.18', '154.54.36.53', '130.117.0.121', '149.14.82.82', '*', '*', '*', '*', '*', '*', '*', '54.182.174.73']",21,Miss from cloudfront,1.1 9d1b37480b84264f97062bdb7dbec144.cloudfront.net (CloudFront),AMS51-M1,bucRxQm-ungZuUwfmVlVEy8GXdPTQeNXmEeD3TLXigSPbHkPdBv1yw==, ,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$XEhohqrpzsZ1y9bEaYjmwqA-Hpw~/1a56/ed7d/d12b/499f-9a72-724f1379a2ba/36bf5575-2062-4d17-83dc-f69cb17a1935_video_4.mp4?amznDtid=AOAGZA014O5RE,my content hosted on CloudFront,"{'Content-Type': 'video/mp4', 'Content-Length': '236506925', 'Connection': 'keep-alive', 'Date': 'Sat, 24 Jun 2023 11:36:48 GMT', 'Last-Modified': 'Sun, 23 Oct 2022 22:05:57 GMT', 'ETag': '""edc4876aa8ac4d55eeb441ed8a34aa5b-46""', 'x-amz-storage-class': 'INTELLIGENT_TIERING', 'x-amz-server-side-encryption': 'AES256', 'x-amz-meta-dv-checksum-sha-1': 'ef50757a85613c5e88d14c579d0cd8f05d4ee912', 'x-amz-meta-dv-checksum-md5': 'cd8a469fe7f87535f3c036f23661462c', 'x-amz-meta-dv-checksum-sha-256': '933d8b85585f12cd016c3e94e6f2b8d0b03722e5ca2f444eed944ad485207625', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Miss from cloudfront', 'Via': '1.1 9d1b37480b84264f97062bdb7dbec144.cloudfront.net (CloudFront)', 'X-Server-IP': '54.182.174.73', 'X-Amz-Cf-Pop': 'AMS51-M1', 'X-Amz-Cf-Id': 'bucRxQm-ungZuUwfmVlVEy8GXdPTQeNXmEeD3TLXigSPbHkPdBv1yw=='}"
