timestamp(dd-mm-yyyy hh:mm:ss:ms),responseIP,response_time(ms),latency(ms),traceroute_ips,traceroute_hnames,hop count,Content-Type,Content-Length,Connection,Date,Last-Modified,ETag,x-amz-storage-class,x-amz-server-side-encryption,x-amz-meta-dv-checksum-sha-1,x-amz-meta-dv-checksum-md5,x-amz-meta-dv-checksum-sha-256,Accept-Ranges,Server,X-Server-IP,X-Server-IP_hops,X-Server-IP_hnames,X-Server-IP_hopcount,X-Cache,Via,X-Amz-Cf-Pop,X-Amz-Cf-Id,Age,url,info,reasponseHeaders
28-06-2023_10:32:01:417793,2600:9000:2248:1e00:a:d8cc:cdc0:21,46.79,12.596342945471406,"['*', '*', '*', '*', '*', '*', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::40', '2a01:578:0:14::b', '*', '2620:107:4000:c5e0::f3fd:c0f', '2620:107:4000:c250::f002:2019', '2620:107:4000:c250::f002:2005', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:1e00:a:d8cc:cdc0:21']","['*', '*', '*', '*', '*', '*', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::40', '2a01:578:0:14::b', '*', '2620:107:4000:c5e0::f3fd:c0f', '2620:107:4000:c250::f002:2019', '2620:107:4000:c250::f002:2005', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:1e00:a:d8cc:cdc0:21']",18,video/mp4,34082855,keep-alive,"Tue, 27 Jun 2023 14:28:53 GMT","Thu, 22 Jun 2023 19:56:09 GMT","""8ac8aa3c5414053de61f649fe776b0db-3""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 4224c492a5822573d353a8fd476a5122.cloudfront.net (CloudFront),MXP63-P3,ZQyAEySoKERP8CcFC8q2RZDo5PwmZFKml5UJmcPdYJN7bLdcBoU5Pg==,64989,https://dm6nckdz08do7.cloudfront.net/myvideo-milan.mp4,my content hosted on CloudFront,"{'Content-Type': 'video/mp4', 'Content-Length': '34082855', 'Connection': 'keep-alive', 'Date': 'Tue, 27 Jun 2023 14:28:53 GMT', 'Last-Modified': 'Thu, 22 Jun 2023 19:56:09 GMT', 'ETag': '""8ac8aa3c5414053de61f649fe776b0db-3""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 4224c492a5822573d353a8fd476a5122.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP63-P3', 'X-Amz-Cf-Id': 'ZQyAEySoKERP8CcFC8q2RZDo5PwmZFKml5UJmcPdYJN7bLdcBoU5Pg==', 'Age': '64989'}"
28-06-2023_10:32:43:458861,2600:9000:2248:2c00:a:d8cc:cdc0:21,49.957,12.000312097370625,"['*', '2a04:ee41:83:a000::1', '*', '*', '2001:550:0:1000::9a36:392e', '2001:550:0:1000::9a36:3982', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::39', '2a01:578:0:14::b', '*', '2620:107:4000:c5e0::f3fd:c0c', '2620:107:4000:c250::f002:2015', '2620:107:4000:c250::f002:2006', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:2c00:a:d8cc:cdc0:21']","['*', '2a04:ee41:83:a000::1', '*', '*', 'be2983.rcr71.brn02.atlas.cogentco.com', 'be3172.ccr52.zrh02.atlas.cogentco.com', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::39', '2a01:578:0:14::b', '*', '2620:107:4000:c5e0::f3fd:c0c', '2620:107:4000:c250::f002:2015', '2620:107:4000:c250::f002:2006', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:2c00:a:d8cc:cdc0:21']",18,video/mp4,34082855,keep-alive,"Tue, 27 Jun 2023 14:28:53 GMT","Thu, 22 Jun 2023 19:56:09 GMT","""8ac8aa3c5414053de61f649fe776b0db-3""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 e0062aca9ee6d0119808cbfccfdda9da.cloudfront.net (CloudFront),MXP63-P3,F05uy-iBKQmZi6DWlwHRrmCVFxuODRIANMpfhYOaNqvwg3tpfgiJuw==,65031,https://dm6nckdz08do7.cloudfront.net/myvideo-milan.mp4,my content hosted on CloudFront,"{'Content-Type': 'video/mp4', 'Content-Length': '34082855', 'Connection': 'keep-alive', 'Date': 'Tue, 27 Jun 2023 14:28:53 GMT', 'Last-Modified': 'Thu, 22 Jun 2023 19:56:09 GMT', 'ETag': '""8ac8aa3c5414053de61f649fe776b0db-3""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 e0062aca9ee6d0119808cbfccfdda9da.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP63-P3', 'X-Amz-Cf-Id': 'F05uy-iBKQmZi6DWlwHRrmCVFxuODRIANMpfhYOaNqvwg3tpfgiJuw==', 'Age': '65031'}"
28-06-2023_10:33:18:485695,2600:9000:2248:2000:a:d8cc:cdc0:21,43.833,11.950208805501461,"['2a04:ee41:83:a4ab:6e99:61ff:fe0e:8157', '2a04:ee41:83:a000::1', '2a04:ee40:ffff::7', '*', '2001:550:0:1000::9a36:392e', '2001:550:0:1000::9a36:397e', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3d', '2a01:578:0:14::9', '2a01:578:0:14::1', '2a01:578:0:14::35', '*', '2620:107:4000:c5e0::f3fd:c0e', '2620:107:4000:c250::f002:2017', '2620:107:4000:c250::f002:2005', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:2000:a:d8cc:cdc0:21']","['2a04:ee41:83:a4ab:6e99:61ff:fe0e:8157', '2a04:ee41:83:a000::1', '2a04:ee40:ffff::7', '*', 'be2983.rcr71.brn02.atlas.cogentco.com', 'be3170.ccr51.zrh02.atlas.cogentco.com', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3d', '2a01:578:0:14::9', '2a01:578:0:14::1', '2a01:578:0:14::35', '*', '2620:107:4000:c5e0::f3fd:c0e', '2620:107:4000:c250::f002:2017', '2620:107:4000:c250::f002:2005', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:2000:a:d8cc:cdc0:21']",20,video/mp4,34082855,keep-alive,"Tue, 27 Jun 2023 14:28:53 GMT","Thu, 22 Jun 2023 19:56:09 GMT","""8ac8aa3c5414053de61f649fe776b0db-3""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 032d5acf8b9877b36c8078e2a86a3836.cloudfront.net (CloudFront),MXP63-P3,nqZGNv3cyD9iZtJLNXrMOnxaRp2aktY_pDKlxM6Tr2eTwaenWrs2_Q==,65066,https://dm6nckdz08do7.cloudfront.net/myvideo-milan.mp4,my content hosted on CloudFront,"{'Content-Type': 'video/mp4', 'Content-Length': '34082855', 'Connection': 'keep-alive', 'Date': 'Tue, 27 Jun 2023 14:28:53 GMT', 'Last-Modified': 'Thu, 22 Jun 2023 19:56:09 GMT', 'ETag': '""8ac8aa3c5414053de61f649fe776b0db-3""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 032d5acf8b9877b36c8078e2a86a3836.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP63-P3', 'X-Amz-Cf-Id': 'nqZGNv3cyD9iZtJLNXrMOnxaRp2aktY_pDKlxM6Tr2eTwaenWrs2_Q==', 'Age': '65066'}"
28-06-2023_10:33:44:916771,2600:9000:2248:1000:a:d8cc:cdc0:21,53.502,11.741041904315352,"['2a04:ee41:83:a4ab:6e99:61ff:fe0e:8157', '2a04:ee41:83:a000::1', '*', '*', '2001:550:0:1000::9a36:392e', '2001:550:0:1000::9a36:3982', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3a', '2a01:578:0:14::c', '2a01:578:0:14::39', '2a01:578:0:14::a', '*', '2620:107:4000:c5e0::f3fd:c0e', '2620:107:4000:c250::f002:2017', '2620:107:4000:c250::f002:2004', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:1000:a:d8cc:cdc0:21']","['2a04:ee41:83:a4ab:6e99:61ff:fe0e:8157', '2a04:ee41:83:a000::1', '*', '*', 'be2983.rcr71.brn02.atlas.cogentco.com', 'be3172.ccr52.zrh02.atlas.cogentco.com', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3a', '2a01:578:0:14::c', '2a01:578:0:14::39', '2a01:578:0:14::a', '*', '2620:107:4000:c5e0::f3fd:c0e', '2620:107:4000:c250::f002:2017', '2620:107:4000:c250::f002:2004', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:1000:a:d8cc:cdc0:21']",20,video/mp4,34082855,keep-alive,"Tue, 27 Jun 2023 14:28:53 GMT","Thu, 22 Jun 2023 19:56:09 GMT","""8ac8aa3c5414053de61f649fe776b0db-3""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 d2a765f1074cbe4a82f40c5927183e80.cloudfront.net (CloudFront),MXP63-P3,CInThOfo4xCMpCUYY_ovIUsEH_CrTLfu80kyh6o74a8VP--u2fEBjg==,65092,https://dm6nckdz08do7.cloudfront.net/myvideo-milan.mp4,my content hosted on CloudFront,"{'Content-Type': 'video/mp4', 'Content-Length': '34082855', 'Connection': 'keep-alive', 'Date': 'Tue, 27 Jun 2023 14:28:53 GMT', 'Last-Modified': 'Thu, 22 Jun 2023 19:56:09 GMT', 'ETag': '""8ac8aa3c5414053de61f649fe776b0db-3""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 d2a765f1074cbe4a82f40c5927183e80.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP63-P3', 'X-Amz-Cf-Id': 'CInThOfo4xCMpCUYY_ovIUsEH_CrTLfu80kyh6o74a8VP--u2fEBjg==', 'Age': '65092'}"
28-06-2023_10:34:08:165829,2600:9000:2248:2c00:a:d8cc:cdc0:21,52.472,11.53042004443705,"['*', '2a04:ee41:83:a000::1', '*', '*', '2001:550:0:1000::9a36:392e', '2001:550:0:1000::9a36:3982', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::39', '2a01:578:0:14::b', '*', '2620:107:4000:c5e0::f3fd:c0c', '2620:107:4000:c250::f002:2015', '2620:107:4000:c250::f002:2006', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:2c00:a:d8cc:cdc0:21']","['*', '2a04:ee41:83:a000::1', '*', '*', 'be2983.rcr71.brn02.atlas.cogentco.com', 'be3172.ccr52.zrh02.atlas.cogentco.com', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::39', '2a01:578:0:14::b', '*', '2620:107:4000:c5e0::f3fd:c0c', '2620:107:4000:c250::f002:2015', '2620:107:4000:c250::f002:2006', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:2c00:a:d8cc:cdc0:21']",18,video/mp4,34082855,keep-alive,"Tue, 27 Jun 2023 14:28:53 GMT","Thu, 22 Jun 2023 19:56:09 GMT","""8ac8aa3c5414053de61f649fe776b0db-3""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 dcfd78c05ae02ba7df7f221cacf87f22.cloudfront.net (CloudFront),MXP63-P3,p5TXLEsnT4YBLcpW43V4VKaLeU4hGPLF3NPYrRaeowviMgfu36grtg==,65116,https://dm6nckdz08do7.cloudfront.net/myvideo-milan.mp4,my content hosted on CloudFront,"{'Content-Type': 'video/mp4', 'Content-Length': '34082855', 'Connection': 'keep-alive', 'Date': 'Tue, 27 Jun 2023 14:28:53 GMT', 'Last-Modified': 'Thu, 22 Jun 2023 19:56:09 GMT', 'ETag': '""8ac8aa3c5414053de61f649fe776b0db-3""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 dcfd78c05ae02ba7df7f221cacf87f22.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP63-P3', 'X-Amz-Cf-Id': 'p5TXLEsnT4YBLcpW43V4VKaLeU4hGPLF3NPYrRaeowviMgfu36grtg==', 'Age': '65116'}"
28-06-2023_10:34:31:759984,2600:9000:2248:e00:a:d8cc:cdc0:21,47.646,10.849388083443046,"['*', '*', '*', '*', '*', '2001:550:0:1000::9a36:3982', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3b', '2a01:578:0:14::c', '*', '2620:107:4000:c5e0::f3fd:c0d', '2620:107:4000:c250::f002:2012', '2620:107:4000:c250::f002:2007', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:e00:a:d8cc:cdc0:21']","['*', '*', '*', '*', '*', 'be3172.ccr52.zrh02.atlas.cogentco.com', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3b', '2a01:578:0:14::c', '*', '2620:107:4000:c5e0::f3fd:c0d', '2620:107:4000:c250::f002:2012', '2620:107:4000:c250::f002:2007', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:e00:a:d8cc:cdc0:21']",18,video/mp4,34082855,keep-alive,"Tue, 27 Jun 2023 14:28:53 GMT","Thu, 22 Jun 2023 19:56:09 GMT","""8ac8aa3c5414053de61f649fe776b0db-3""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 43caad45fe33928cc863afe8f8e92576.cloudfront.net (CloudFront),MXP63-P3,CBJwFJ3CfdbTScf4s8R9qB12uNpL5yHRaHQN9kEUOEkRZlplAImDtA==,65139,https://dm6nckdz08do7.cloudfront.net/myvideo-milan.mp4,my content hosted on CloudFront,"{'Content-Type': 'video/mp4', 'Content-Length': '34082855', 'Connection': 'keep-alive', 'Date': 'Tue, 27 Jun 2023 14:28:53 GMT', 'Last-Modified': 'Thu, 22 Jun 2023 19:56:09 GMT', 'ETag': '""8ac8aa3c5414053de61f649fe776b0db-3""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 43caad45fe33928cc863afe8f8e92576.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP63-P3', 'X-Amz-Cf-Id': 'CBJwFJ3CfdbTScf4s8R9qB12uNpL5yHRaHQN9kEUOEkRZlplAImDtA==', 'Age': '65139'}"
28-06-2023_10:34:57:780421,2600:9000:2248:a400:a:d8cc:cdc0:21,46.044000000000004,12.095954036340117,"['*', '2a04:ee41:83:a000::1', '*', '*', '2001:550:0:1000::9a36:392e', '2001:550:0:1000::9a36:3982', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3c', '2a01:578:0:14::9', '2a01:578:0:14::1', '2a01:578:0:14::35', '*', '2620:107:4000:c5e0::f3fd:c0f', '2620:107:4000:c250::f002:2014', '2620:107:4000:c250::f002:2004', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:a400:a:d8cc:cdc0:21']","['*', '2a04:ee41:83:a000::1', '*', '*', 'be2983.rcr71.brn02.atlas.cogentco.com', 'be3172.ccr52.zrh02.atlas.cogentco.com', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3c', '2a01:578:0:14::9', '2a01:578:0:14::1', '2a01:578:0:14::35', '*', '2620:107:4000:c5e0::f3fd:c0f', '2620:107:4000:c250::f002:2014', '2620:107:4000:c250::f002:2004', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:a400:a:d8cc:cdc0:21']",20,video/mp4,34082855,keep-alive,"Tue, 27 Jun 2023 14:28:53 GMT","Thu, 22 Jun 2023 19:56:09 GMT","""8ac8aa3c5414053de61f649fe776b0db-3""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 e0062aca9ee6d0119808cbfccfdda9da.cloudfront.net (CloudFront),MXP63-P3,5Cw0ppcMK8FW4dk686MwEqbltOmjcLFFxgICajE2P1wCTzgeWEBxow==,65165,https://dm6nckdz08do7.cloudfront.net/myvideo-milan.mp4,my content hosted on CloudFront,"{'Content-Type': 'video/mp4', 'Content-Length': '34082855', 'Connection': 'keep-alive', 'Date': 'Tue, 27 Jun 2023 14:28:53 GMT', 'Last-Modified': 'Thu, 22 Jun 2023 19:56:09 GMT', 'ETag': '""8ac8aa3c5414053de61f649fe776b0db-3""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 e0062aca9ee6d0119808cbfccfdda9da.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP63-P3', 'X-Amz-Cf-Id': '5Cw0ppcMK8FW4dk686MwEqbltOmjcLFFxgICajE2P1wCTzgeWEBxow==', 'Age': '65165'}"
28-06-2023_10:35:24:671894,2600:9000:2248:2000:a:d8cc:cdc0:21,45.967,11.843331158161163,"['2a04:ee41:83:a4ab:6e99:61ff:fe0e:8157', '2a04:ee41:83:a000::1', '2a04:ee40:ffff::7', '*', '2001:550:0:1000::9a36:392e', '2001:550:0:1000::9a36:397e', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3d', '2a01:578:0:14::9', '2a01:578:0:14::1', '2a01:578:0:14::35', '*', '2620:107:4000:c5e0::f3fd:c0e', '2620:107:4000:c250::f002:2017', '2620:107:4000:c250::f002:2005', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:2000:a:d8cc:cdc0:21']","['2a04:ee41:83:a4ab:6e99:61ff:fe0e:8157', '2a04:ee41:83:a000::1', '2a04:ee40:ffff::7', '*', 'be2983.rcr71.brn02.atlas.cogentco.com', 'be3170.ccr51.zrh02.atlas.cogentco.com', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3d', '2a01:578:0:14::9', '2a01:578:0:14::1', '2a01:578:0:14::35', '*', '2620:107:4000:c5e0::f3fd:c0e', '2620:107:4000:c250::f002:2017', '2620:107:4000:c250::f002:2005', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:2000:a:d8cc:cdc0:21']",20,video/mp4,34082855,keep-alive,"Tue, 27 Jun 2023 14:28:53 GMT","Thu, 22 Jun 2023 19:56:09 GMT","""8ac8aa3c5414053de61f649fe776b0db-3""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 032d5acf8b9877b36c8078e2a86a3836.cloudfront.net (CloudFront),MXP63-P3,Vb_Qdjs7lNuVzPUvEDiww1IlbyP06FjrnVeFOtR4M2zVhIK4oLWRqQ==,65192,https://dm6nckdz08do7.cloudfront.net/myvideo-milan.mp4,my content hosted on CloudFront,"{'Content-Type': 'video/mp4', 'Content-Length': '34082855', 'Connection': 'keep-alive', 'Date': 'Tue, 27 Jun 2023 14:28:53 GMT', 'Last-Modified': 'Thu, 22 Jun 2023 19:56:09 GMT', 'ETag': '""8ac8aa3c5414053de61f649fe776b0db-3""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 032d5acf8b9877b36c8078e2a86a3836.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP63-P3', 'X-Amz-Cf-Id': 'Vb_Qdjs7lNuVzPUvEDiww1IlbyP06FjrnVeFOtR4M2zVhIK4oLWRqQ==', 'Age': '65192'}"
28-06-2023_10:35:50:690862,2600:9000:2248:e00:a:d8cc:cdc0:21,48.811,11.209022952243686,"['*', '*', '*', '*', '*', '2001:550:0:1000::9a36:3982', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3b', '2a01:578:0:14::c', '*', '2620:107:4000:c5e0::f3fd:c0d', '2620:107:4000:c250::f002:2012', '2620:107:4000:c250::f002:2007', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:e00:a:d8cc:cdc0:21']","['*', '*', '*', '*', '*', 'be3172.ccr52.zrh02.atlas.cogentco.com', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3b', '2a01:578:0:14::c', '*', '2620:107:4000:c5e0::f3fd:c0d', '2620:107:4000:c250::f002:2012', '2620:107:4000:c250::f002:2007', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:e00:a:d8cc:cdc0:21']",18,video/mp4,34082855,keep-alive,"Tue, 27 Jun 2023 14:28:53 GMT","Thu, 22 Jun 2023 19:56:09 GMT","""8ac8aa3c5414053de61f649fe776b0db-3""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 fbc8210d21f6d43d0666226a15960b78.cloudfront.net (CloudFront),MXP63-P3,0-waeuZpgs7k0yJzsUeslkaAg0p-kQ8j5xxm1UXxt-WPN1SVOjfkFQ==,65218,https://dm6nckdz08do7.cloudfront.net/myvideo-milan.mp4,my content hosted on CloudFront,"{'Content-Type': 'video/mp4', 'Content-Length': '34082855', 'Connection': 'keep-alive', 'Date': 'Tue, 27 Jun 2023 14:28:53 GMT', 'Last-Modified': 'Thu, 22 Jun 2023 19:56:09 GMT', 'ETag': '""8ac8aa3c5414053de61f649fe776b0db-3""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 fbc8210d21f6d43d0666226a15960b78.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP63-P3', 'X-Amz-Cf-Id': '0-waeuZpgs7k0yJzsUeslkaAg0p-kQ8j5xxm1UXxt-WPN1SVOjfkFQ==', 'Age': '65218'}"
28-06-2023_10:36:13:829876,2600:9000:2248:a400:a:d8cc:cdc0:21,52.55,11.456605978310108,"['*', '2a04:ee41:83:a000::1', '*', '*', '2001:550:0:1000::9a36:392e', '2001:550:0:1000::9a36:3982', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3c', '2a01:578:0:14::9', '2a01:578:0:14::1', '2a01:578:0:14::35', '*', '2620:107:4000:c5e0::f3fd:c0f', '2620:107:4000:c250::f002:2014', '2620:107:4000:c250::f002:2004', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:a400:a:d8cc:cdc0:21']","['*', '2a04:ee41:83:a000::1', '*', '*', 'be2983.rcr71.brn02.atlas.cogentco.com', 'be3172.ccr52.zrh02.atlas.cogentco.com', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3c', '2a01:578:0:14::9', '2a01:578:0:14::1', '2a01:578:0:14::35', '*', '2620:107:4000:c5e0::f3fd:c0f', '2620:107:4000:c250::f002:2014', '2620:107:4000:c250::f002:2004', '2620:107:4000:cfff::f205:82f1', '2620:107:4000:cfff::f205:82f1', '*', '2600:9000:2248:a400:a:d8cc:cdc0:21']",20,video/mp4,34082855,keep-alive,"Tue, 27 Jun 2023 14:28:53 GMT","Thu, 22 Jun 2023 19:56:09 GMT","""8ac8aa3c5414053de61f649fe776b0db-3""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 caeb89b8b8a5b107795bac07edc9b810.cloudfront.net (CloudFront),MXP63-P3,hSXjTM33U-_BUvsfo_sZyPmc_2lmzPoAevOigniGK7rhIihDfrNcpA==,65241,https://dm6nckdz08do7.cloudfront.net/myvideo-milan.mp4,my content hosted on CloudFront,"{'Content-Type': 'video/mp4', 'Content-Length': '34082855', 'Connection': 'keep-alive', 'Date': 'Tue, 27 Jun 2023 14:28:53 GMT', 'Last-Modified': 'Thu, 22 Jun 2023 19:56:09 GMT', 'ETag': '""8ac8aa3c5414053de61f649fe776b0db-3""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 caeb89b8b8a5b107795bac07edc9b810.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP63-P3', 'X-Amz-Cf-Id': 'hSXjTM33U-_BUvsfo_sZyPmc_2lmzPoAevOigniGK7rhIihDfrNcpA==', 'Age': '65241'}"
