name,url_titlepage,url_videopage,url_chunk,content
the-iron-fist-dictators-of-the-20th-century,https://www.crackle.com/details/63d57924-93cd-4e6a-a702-aa5514f0f581/the-iron-fist-dictators-of-the-20th-century,https://www.crackle.com/details/63d57924-93cd-4e6a-a702-aa5514f0f581/the-iron-fist-dictators-of-the-20th-century,https://prod-vod-cdn1.crackle.com/fef95e6b5ee695e858b64691c95f580f/us-west-2/out/v1/16191bdc196d4945b1d12e98e00784cf/cc1a04f1519a4e01acf1471c93fb6e40/8272e8d42a064430b6520d37c561880e/7dff831647c843b7b1ab778ef3643566/index_video_1_0_1.mp4,crackle_tvshows
drinking-made-easy,https://www.crackle.com/details/f8a6713a-474c-4560-a7e3-8c1879879dd9/drinking-made-easy,https://www.crackle.com/details/f8a6713a-474c-4560-a7e3-8c1879879dd9/drinking-made-easy,https://prod-vod-cdn1.crackle.com/fef95e6b5ee695e858b64691c95f580f/us-west-2/out/v1/54c1a642c05949bdb1d02e0f4c16483b/cc1a04f1519a4e01acf1471c93fb6e40/02f3fa101b2c48cc929c4b1c6892d4dc/7dff831647c843b7b1ab778ef3643566/index_video_5_0_init.mp4,crackle_tvshows
hitler-and-the-nazis,https://www.crackle.com/details/7a803e34-d740-434c-9f16-1b15d3c37a3f/hitler-and-the-nazis,https://www.crackle.com/details/7a803e34-d740-434c-9f16-1b15d3c37a3f/hitler-and-the-nazis,,crackle_tvshows
behind-the-wings,https://www.crackle.com/details/21ca4d93-08cd-4c29-91e1-d70009582af8/behind-the-wings,https://www.crackle.com/details/21ca4d93-08cd-4c29-91e1-d70009582af8/behind-the-wings,,crackle_tvshows
combat-pilot,https://www.crackle.com/details/f1e5812a-040a-4f06-9cd8-426120aaaa2b/combat-pilot,https://www.crackle.com/details/f1e5812a-040a-4f06-9cd8-426120aaaa2b/combat-pilot,,crackle_tvshows
legend-fc-(fighting-championship),https://www.crackle.com/details/ddc34e9a-f0b3-4b55-9b76-b31890399893/legend-fc-(fighting-championship),https://www.crackle.com/details/ddc34e9a-f0b3-4b55-9b76-b31890399893/legend-fc-(fighting-championship),https://prod-vod-cdn1.crackle.com/fef95e6b5ee695e858b64691c95f580f/us-west-2/out/v1/b6e86ea3a5324f86bda4e12eca9599ba/cc1a04f1519a4e01acf1471c93fb6e40/64c135a408da40d2b8f6744399861a32/7dff831647c843b7b1ab778ef3643566/index_video_1_0_2.mp4,crackle_tvshows
hitler's-most-wanted,https://www.crackle.com/details/5ed2bd4f-e2fa-46ac-995a-80c02f3de8bf/hitler's-most-wanted,https://www.crackle.com/details/5ed2bd4f-e2fa-46ac-995a-80c02f3de8bf/hitler's-most-wanted,,crackle_tvshows
walking-through-history,https://www.crackle.com/details/84fe7614-3015-4e06-a6bd-5b203009ed2b/walking-through-history,https://www.crackle.com/details/84fe7614-3015-4e06-a6bd-5b203009ed2b/walking-through-history,,crackle_tvshows
nazi-hunters,https://www.crackle.com/details/2857711b-1c40-4fb5-958e-6c315746ca06/nazi-hunters,https://www.crackle.com/details/2857711b-1c40-4fb5-958e-6c315746ca06/nazi-hunters,https://prod-vod-cdn1.crackle.com/fef95e6b5ee695e858b64691c95f580f/us-west-2/out/v1/ffb02b474dc24b0db81857f8686d1fcc/cc1a04f1519a4e01acf1471c93fb6e40/fc259074fe474fb3823eeb19793f37fd/7dff831647c843b7b1ab778ef3643566/index_video_5_0_1.mp4,crackle_tvshows
secrets-of-war-(series),https://www.crackle.com/details/9b9f7eb2-1d7c-44b7-9034-54db423ea085/secrets-of-war-(series),https://www.crackle.com/details/9b9f7eb2-1d7c-44b7-9034-54db423ea085/secrets-of-war-(series),https://prod-vod-cdn1.crackle.com/fef95e6b5ee695e858b64691c95f580f/us-west-2/out/v1/b62f70a8f68e4ecd8138f9ca16e6be6f/cc1a04f1519a4e01acf1471c93fb6e40/534d0f3160ef452788208b42e3d05f84/7dff831647c843b7b1ab778ef3643566/index_video_1_0_1.mp4,crackle_tvshows
