name,url_titlepage,url_videopage,url_chunk,content
iconic-america,https://www.pbs.org/show/iconic-america/,https://www.pbs.org/video/iconic-america-returns-on-july-11-with-four-new-episodes/,https://ga.video.cdn.pbs.org/videos/iconic-america/bb7959c7-6d73-4646-925c-350c48eff245/2000364328/hd-16x9-mezzanine-1080p/final_-_icca_mid_series_sell_16_x_9_social_brand_only__media_manageroriginal-hls-16x9-1080p-540p-2000k_00004.ts,pbs_all
newshour,https://www.pbs.org/show/newshour/,https://www.pbs.org/video/brief-but-spectacular-1691437117/,https://ga.video.cdn.pbs.org/videos/newshour/62c73645-cbce-42fb-b907-a2ff31017adb/2000370612/hd-16x9-mezzanine-1080p/bbs-hls-16x9-1080p-540p-2000k_00005.ts,pbs_all
human-footprint,https://www.pbs.org/show/human-footprint/,https://www.pbs.org/video/the-urban-jungle-7grk9d/,https://ga.video.cdn.pbs.org/videos/human-footprint/3b3d508a-20ad-40ac-bcd0-8a1b66e257bf/2000369059/hd-16x9-mezzanine-1080p/hufo0105-hls-16x9-1080p-540p-2000k_00005.ts,pbs_all
nature,https://www.pbs.org/show/nature/,https://www.pbs.org/video/explore-opossum-myths-and-misconceptions-backyard-nature-azxxjr/,https://ga.video.cdn.pbs.org/videos/nature/dded80fa-61c4-4176-b254-1297f206a56f/2000189875/hd-16x9-mezzanine-1080p/backyardnature_opossum_finalformediamanager-hls-16x9-1080p-540p-2000k_00005.ts,pbs_all
nova,https://www.pbs.org/show/nova/,https://www.pbs.org/video/dinosaur-fossil-t0nwox/,https://ga.video.cdn.pbs.org/videos/nova/61a2959f-e00e-46dd-8646-ec98f0ff5e32/2000369178/hd-16x9-mezzanine-1080p/dinomammal_16x9-hls-16x9-1080p-540p-2000k_00002.ts,pbs_all
washington-week,https://www.pbs.org/show/washington-week/,https://www.pbs.org/video/trump-c4dblb/,https://ga.video.cdn.pbs.org/videos/washington-week/247b1a97-2b1c-48dd-8fb6-818508dc85c1/2000369272/hd-16x9-mezzanine/trump-hls-16x9-720p-540p-2000k_00003.ts,pbs_all
amanpour-co,https://www.pbs.org/show/amanpour-co/,https://www.pbs.org/video/inside-russias-wagner-group-maximum-horror-gcbfkn/,https://ga.video.cdn.pbs.org/videos/amanpour-co/eaa9d635-1a1c-4db9-b101-5c8429fc098d/2000370350/hd-16x9-mezzanine-1080p/yaffa_interview-hls-16x9-1080p-540p-2000k_00002.ts,pbs_all
austin-city-limits,https://www.pbs.org/show/austin-city-limits/,https://www.pbs.org/video/terry-allen-sgfb6f/,https://ga.video.cdn.pbs.org/videos/austin-city-limits/b4729f26-2e0b-4cbe-9c3b-38b3a1eb8967/2000277420/hd-16x9-mezzanine-1080p/aucl4712-hls-16x9-1080p-540p-2000k_00002.ts,pbs_all
pbs-online-film-festival,https://www.pbs.org/show/pbs-online-film-festival/,https://www.pbs.org/video/winn-qnwyi9/,https://ga.video.cdn.pbs.org/videos/pbs-online-film-festival/4ca2dadd-c425-4c21-8ecf-c233fe90851d/2000363724/hd-16x9-mezzanine/winn-mm-hls-16x9-720p-540p-2000k_00002.ts,pbs_all
antiques-roadshow,https://www.pbs.org/show/antiques-roadshow/,https://www.pbs.org/video/antiques-roadshow-appraisal-late-19th-century-european-silver-figurines/,https://ga.video.cdn.pbs.org/videos/antiques-roadshow/749aa5fc-77ad-4318-b7f4-a03cc77b88fd/2000345155/hd-16x9-mezzanine-1080p/201304a22-hls-16x9-1080p-540p-2000k_00001.ts,pbs_all
nj-spotlight-news,https://www.pbs.org/show/nj-spotlight-news/,https://www.pbs.org/video/centre-pompidou-1691426948/,https://ga.video.cdn.pbs.org/videos/nj-spotlight-news/a4025309-d2a0-45eb-913c-a6713f64bfe1/2000370558/hd-16x9-mezzanine-1080p/20230807_cruz_artmuseum_pkg_web-hls-16x9-1080p-540p-2000k_00003.ts,pbs_all
drive-history,https://www.pbs.org/show/drive-history/,https://www.pbs.org/video/drive-by-history-eats-the-ice-trade-our-changing-cuisine-r4fbne/,https://ga.video.cdn.pbs.org/videos/drive-history/59699338-a737-4fdd-9203-7389f2b8d018/2000328601/hd-16x9-mezzanine-1080p/dbh_205_ice_box-hls-16x9-1080p-540p-2000k_00003.ts,pbs_all
state-of-the-arts,https://www.pbs.org/show/state-of-the-arts/,https://www.pbs.org/video/poet-brenda-shaughnessy-kprttj/,https://ga.video.cdn.pbs.org/videos/state-of-the-arts/92c2eb92-58f3-4ba6-88a3-d05cd0a910c2/2000351240/hd-16x9-mezzanine-1080p/poetbrendashaughnessy-hls-16x9-1080p-540p-2000k_00003.ts,pbs_all
american-songbook-njpac,https://www.pbs.org/show/american-songbook-njpac/,https://www.pbs.org/video/american-songbook-njpac-melissa-errico-afqluj/,https://ga.video.cdn.pbs.org/videos/american-songbook-njpac/bb80dd3e-8c29-44b8-9626-67be898739c7/2000301551/hd-16x9-mezzanine-1080p/amsongnjpac_501_merrico_30_mm-hls-16x9-1080p-540p-2000k_00002.ts,pbs_all
reporters-roundtable,https://www.pbs.org/show/reporters-roundtable/,https://www.pbs.org/video/christies-chances-in-2024-presidential-race-top-nj-news-k2g05n/,https://ga.video.cdn.pbs.org/videos/reporters-roundtable/ed220aa8-dbc5-4a2f-9fde-91fe900f1993/2000359330/hd-16x9-mezzanine-1080p/rr_20230610__3533-hls-16x9-1080p-540p-2000k_00002.ts,pbs_all
one-on-one,https://www.pbs.org/show/one-on-one/,https://www.pbs.org/video/buki-elegbede-michal-herman-dds-michael-salvatore-phd-6dw5vs/,https://ga.video.cdn.pbs.org/videos/one-on-one/a65625a9-5cb4-46b8-a498-4629d755fcf9/2000366361/hd-16x9-mezzanine-1080p/1on1_2635_1920x1080_web-hls-16x9-1080p-540p-2000k_00002.ts,pbs_all
great-american-recipe,https://www.pbs.org/show/great-american-recipe/,https://www.pbs.org/video/season-2-official-teaser-mmkltk/,https://ga.video.cdn.pbs.org/videos/great-american-recipe/f8a584c4-5f15-41a9-bf09-92b5b92b6c4e/2000354543/hd-16x9-mezzanine-1080p/thegreatamericanrecipe_s2_longleadtease_mediamanager_pbsdated_20-hls-16x9-1080p-540p-2000k_00003.ts,pbs_all
great-performances,https://www.pbs.org/show/great-performances/,https://www.pbs.org/video/corbin-bleu-performs-lets-say-it-firecrackers-yzbile/,https://ga.video.cdn.pbs.org/videos/great-performances/a2f9a1fd-330e-4644-b32c-62a11928b7e0/2000200679/hd-16x9-mezzanine-1080p/hi-clip-3-firecracker-mm-hls-16x9-1080p-540p-2000k_00001.ts,pbs_all
independent-lens,https://www.pbs.org/show/independent-lens/,https://www.pbs.org/video/underground-kh1kgz/,https://ga.video.cdn.pbs.org/videos/independent-lens/d4b65c50-b1ea-4f79-beca-effca764947b/2000321875/hd-16x9-mezzanine-1080p/underground_dm_2997pdf-hls-16x9-1080p-540p-2000k_00002.ts,pbs_all
frontline,https://www.pbs.org/show/frontline/,https://www.pbs.org/video/putins-crisis-qtymck/,https://ga.video.cdn.pbs.org/videos/frontline/33043972-d4d7-408f-b8c9-a16ce3a1a9bf/2000365511/hd-16x9-mezzanine-1080p/00004119_v02-hls-16x9-1080p-540p-2000k_00005.ts,pbs_all
pov,https://www.pbs.org/show/pov/,https://www.pbs.org/video/trailer-i-didnt-see-you-there-loqgwk/,https://ga.video.cdn.pbs.org/videos/pov/d2e70df7-24a3-4e31-bd4e-1d30897e8f0b/2000333403/hd-16x9-mezzanine-1080p/amdo3514_trailer-hls-16x9-1080p-540p-2000k_00001.ts,pbs_all
american-experience,https://www.pbs.org/show/american-experience/,https://www.pbs.org/video/chapter-1-casa-susanna/,https://ga.video.cdn.pbs.org/videos/american-experience/e3c35401-df9a-45d8-b555-28e49cd478e8/2000358969/hd-16x9-mezzanine-1080p/amex_casasusanna_chapter1_rev-hls-16x9-1080p-540p-2000k_00003.ts,pbs_all
finding-your-roots,https://www.pbs.org/show/finding-your-roots/,https://www.pbs.org/video/season-9-official-preview/,https://ga.video.cdn.pbs.org/videos/finding-your-roots/fb474414-0859-4a30-a59b-9b292ef6b383/2000330068/hd-16x9-mezzanine-1080p/finding_your_roots_s9_series_sell_promo_media_manager_pbs_dated_301-hls-16x9-1080p-540p-2000k_00003.ts,pbs_all
art-21,https://www.pbs.org/show/art-21/,https://www.pbs.org/video/artist-anicka-yi-ubnwt5/,https://ga.video.cdn.pbs.org/videos/art-21/1275d727-2ed5-40f3-9e46-ec8b61af7532/2000359881/hd-16x9-mezzanine-1080p/art21_s11_bodiesofknowledge_lift2-hls-16x9-1080p-540p-2000k_00001.ts,pbs_all
american-masters,https://www.pbs.org/show/american-masters/,https://www.pbs.org/video/american-masters-james-baldwin-price-ticket/,https://ga.video.cdn.pbs.org/videos/american-masters/384f8543-9f21-415c-8915-f5c0281fb8fb/2000300597/hd-16x9-mezzanine-1080p/am_baldwin_trailer_pkgd_mm-hls-16x9-1080p-540p-2000k_00001.ts,pbs_all
