name,url_titlepage,url_videopage,url_chunk,content
bavarian-forest,https://www.magellantv.com/video/bavarian-forest,https://www.magellantv.com/video/bavarian-forest?type=v,https://videos-cloudfront-usp.jwpsrv.com/64d24c75_9ecb09674e227b954dba501bc5bfb9b2b035b872/site/4pSWjNlc/media/Q4ZpgN2J/version/97ZU79Ws/manifest.ism/manifest-audio_eng=112000-video_eng=240977-1.ts,magellantv_nature
one-in-a-thousand,https://www.magellantv.com/video/one-in-a-thousand,https://www.magellantv.com/video/one-in-a-thousand?type=v,https://videos-cloudfront-usp.jwpsrv.com/64d24c7b_4a01d297aee02758ad22bd7446bbfb023d339103/site/4pSWjNlc/media/rPMi9Ted/version/ytawNHXz/manifest.ism/manifest-audio_eng=112000-video_eng=257887-1.ts,magellantv_nature
beach-jackals,https://www.magellantv.com/video/beach-jackals,https://www.magellantv.com/video/beach-jackals?type=v,https://d8dplxrhycocu.cloudfront.net/wOdnSy5X/video/fmp4/h265/720p_1900000/segment_0.m4s,magellantv_nature
the-dassie,https://www.magellantv.com/video/the-dassie,https://www.magellantv.com/video/the-dassie?type=v,https://d8dplxrhycocu.cloudfront.net/t7peWDpB/video/fmp4/h265/720p_1900000/segment_0.m4s,magellantv_nature
tracing-the-gobi-bear,https://www.magellantv.com/video/tracing-the-gobi-bear,https://www.magellantv.com/video/tracing-the-gobi-bear?type=v,https://videos-cloudfront-usp.jwpsrv.com/64d24c8d_efb7bac1a537571294f9867f961b945b79054c97/site/4pSWjNlc/media/DbQRwwjv/version/OYFfY7xD/manifest.ism/manifest-audio_eng=112000-video_eng=602221-4.ts,magellantv_nature
moksgmol,https://www.magellantv.com/video/moksgmol,https://www.magellantv.com/video/moksgmol?type=v,https://videos-cloudfront-usp.jwpsrv.com/64d24c94_470ae249dbc22b5687dab3319db1450add34f6d6/site/4pSWjNlc/media/StHMaPiB/version/xRwKb12c/manifest.ism/manifest-audio_eng=112000-video_eng=2005093-6.ts,magellantv_nature
going-nuts,https://www.magellantv.com/video/going-nuts,https://www.magellantv.com/video/going-nuts?type=v,https://videos-cloudfront-usp.jwpsrv.com/64d24c99_a1bb383ad89317d89db2d81f442bc5e12c25c77e/site/4pSWjNlc/media/FUYzpmp0/version/ENRnQ8Kd/manifest.ism/manifest-audio_eng=112000-video_eng=259687-1.ts,magellantv_nature
the-last-walrus-suffering-in-captivity,https://www.magellantv.com/video/the-last-walrus-suffering-in-captivity,https://www.magellantv.com/video/the-last-walrus-suffering-in-captivity?type=v,https://videos-cloudfront-usp.jwpsrv.com/64d24ca0_459cd2a6d3ff51499b768875897c16d43637e7e4/site/4pSWjNlc/media/h2XKdHzk/version/zNne3IsR/manifest.ism/manifest-audio_eng=112000-video_eng=534591-4.ts,magellantv_nature
hunters-of-the-skies,https://www.magellantv.com/video/hunters-of-the-skies,https://www.magellantv.com/video/hunters-of-the-skies?type=v,https://d8dplxrhycocu.cloudfront.net/4Km9YtqM/video/fmp4/h265/720p_1900000/segment_0.m4s,magellantv_nature
hoanib,https://www.magellantv.com/video/hoanib,https://www.magellantv.com/video/hoanib?type=v,https://videos-cloudfront-usp.jwpsrv.com/64d24cae_8ff555e0967559b1fe937932b161acff21d18bd1/site/4pSWjNlc/media/8sfVp8MZ/version/4IzWNHde/manifest.ism/manifest-audio_eng=112000-video_eng=239903-1.ts,magellantv_nature
a-winters-tale,https://www.magellantv.com/video/a-winters-tale,https://www.magellantv.com/video/a-winters-tale?type=v,https://d8dplxrhycocu.cloudfront.net/jEVTTzVM/video/fmp4/h265/720p_1900000/segment_0.m4s,magellantv_nature
