name,url_titlepage,url_videopage,url_chunk,content
searching-for-light,https://www.magellantv.com/video/searching-for-light,https://www.magellantv.com/video/searching-for-light?type=v,https://videos-cloudfront-usp.jwpsrv.com/64d24019_9a8dec5d50feff26596264abe9c60bd380d0e1d5/site/4pSWjNlc/media/kXkan8Rk/version/6JgVHIhw/manifest.ism/manifest-audio_eng=112000-video_eng=1287919-8.ts,magellantv_space
the-solar-system-,https://www.magellantv.com/video/the-solar-system-,https://www.magellantv.com/video/the-solar-system-?type=v,https://d8dplxrhycocu.cloudfront.net/BrYfiu49/video/fmp4/h265/720p_1900000/segment_3.m4s,magellantv_space
search-for-the-cosmic-dawn-the-james-webb-space-telescope,https://www.magellantv.com/video/search-for-the-cosmic-dawn-the-james-webb-space-telescope,https://www.magellantv.com/video/search-for-the-cosmic-dawn-the-james-webb-space-telescope?type=v,https://d8dplxrhycocu.cloudfront.net/HLKqs5na/video/fmp4/h265/720p_1900000/segment_1.m4s,magellantv_space
killer-asteroid-defending-earth,https://www.magellantv.com/video/killer-asteroid-defending-earth,https://www.magellantv.com/video/killer-asteroid-defending-earth?type=v,https://d8dplxrhycocu.cloudfront.net/uRCk7lQV/video/fmp4/h265/720p_1900000/segment_0.m4s,magellantv_space
planet-hunting-with-the-james-webb-space-telescope,https://www.magellantv.com/video/planet-hunting-with-the-james-webb-space-telescope,https://www.magellantv.com/video/planet-hunting-with-the-james-webb-space-telescope?type=v,https://d8dplxrhycocu.cloudfront.net/423C0oHt/video/fmp4/h265/720p_1900000/segment_3.m4s,magellantv_space
search-for-the-edge-of-space,https://www.magellantv.com/video/search-for-the-edge-of-space,https://www.magellantv.com/video/search-for-the-edge-of-space?type=v,https://d8dplxrhycocu.cloudfront.net/1bijX1Ap/video/fmp4/h265/720p_1900000/segment_0.m4s,magellantv_space
other-earths-the-search-for-habitable-planets,https://www.magellantv.com/video/other-earths-the-search-for-habitable-planets,https://www.magellantv.com/video/other-earths-the-search-for-habitable-planets?type=v,https://d8dplxrhycocu.cloudfront.net/ID7rpCY5/video/fmp4/h265/720p_1900000/segment_0.m4s,magellantv_space
indian-space-dreams,https://www.magellantv.com/video/indian-space-dreams,https://www.magellantv.com/video/indian-space-dreams?type=v,https://videos-cloudfront-usp.jwpsrv.com/64d2403a_ea310d49072fdc721e38c9991b36e26426be33ae/site/4pSWjNlc/media/Lx1B05HR/version/Lx1B05HR/manifest.ism/manifest-audio_eng=112000-video_eng=1324237-8.ts,magellantv_space
mars-calling,https://www.magellantv.com/video/mars-calling,https://www.magellantv.com/video/mars-calling?type=v,https://d8dplxrhycocu.cloudfront.net/P48BS9lc/video/fmp4/h265/720p_1900000/segment_3.m4s,magellantv_space
exoplanets-thousands-of-new-worlds,https://www.magellantv.com/video/exoplanets-thousands-of-new-worlds,https://www.magellantv.com/video/exoplanets-thousands-of-new-worlds?type=v,https://videos-cloudfront-usp.jwpsrv.com/64d24042_c93c4ec8a0c7ae47bb7cf43b661530bfdea630c8/site/4pSWjNlc/media/CV1DwQnF/version/CV1DwQnF/manifest.ism/manifest-audio_eng=112000-video_eng=1160139-8.ts,magellantv_space
