timestamp(dd-mm-yyyy hh:mm:ss:ms),responseIP,response_time(ms),latency(ms),traceroute_ips,traceroute_hnames,hop count,Content-Type,Content-Length,Connection,Date,Last-Modified,ETag,x-amz-storage-class,x-amz-server-side-encryption,x-amz-meta-dv-checksum-sha-1,x-amz-meta-dv-checksum-md5,x-amz-meta-dv-checksum-sha-256,Accept-Ranges,Server,X-Server-IP,X-Server-IP_hops,X-Server-IP_hnames,X-Server-IP_hopcount,X-Cache,Via,X-Amz-Cf-Pop,X-Amz-Cf-Id,Age,url,info,reasponseHeaders
28-06-2023_06:17:54:060079,2600:9000:2176:5000:12:2062:3100:21,78.80199999999999,11.876953067258,"['*', '*', '*', '2001:978:2:2::e:1', '2001:550:0:1000::9a36:392e', '2001:550:0:1000::9a36:3982', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3e', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:111:21', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:5000:12:2062:3100:21']","['*', '*', '*', '2001:978:2:2::e:1', 'be2983.rcr71.brn02.atlas.cogentco.com', 'be3172.ccr52.zrh02.atlas.cogentco.com', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3e', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:111:21', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:5000:12:2062:3100:21']",16,video/MP2T,219960,keep-alive,"Mon, 26 Jun 2023 17:20:38 GMT","Mon, 26 Jun 2023 14:36:13 GMT","""0782f6019b454684b0142a5707c0de15""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 a7d79448ea7ebb4dc0f6ccd1869d1444.cloudfront.net (CloudFront),MXP64-C3,Gev_musqq_O9dKCCHj490vp3o32-qo7Luz-XWnpHHzSg3k5c6imRMQ==,125837,https://d2ufudlfb4rsg4.cloudfront.net/buzz60/qOO4gqVNd/adaptive/hls_media/qOO4gqVNd_large_00003.ts,media provided by PrimeVideo,"{'Content-Type': 'video/MP2T', 'Content-Length': '219960', 'Connection': 'keep-alive', 'Date': 'Mon, 26 Jun 2023 17:20:38 GMT', 'Last-Modified': 'Mon, 26 Jun 2023 14:36:13 GMT', 'ETag': '""0782f6019b454684b0142a5707c0de15""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 a7d79448ea7ebb4dc0f6ccd1869d1444.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP64-C3', 'X-Amz-Cf-Id': 'Gev_musqq_O9dKCCHj490vp3o32-qo7Luz-XWnpHHzSg3k5c6imRMQ==', 'Age': '125837'}"
28-06-2023_06:18:28:104444,2600:9000:2176:7800:12:2062:3100:21,59.41,10.826167883351445,"['*', '*', '*', '*', '*', '*', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::40', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:106:11', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:7800:12:2062:3100:21']","['*', '*', '*', '*', '*', '*', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::40', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:106:11', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:7800:12:2062:3100:21']",16,video/MP2T,219960,keep-alive,"Mon, 26 Jun 2023 17:20:38 GMT","Mon, 26 Jun 2023 14:36:13 GMT","""0782f6019b454684b0142a5707c0de15""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 e7bb40fae65694ea199c059324c79b1c.cloudfront.net (CloudFront),MXP64-C3,MVA3CTVj8c82wmB6lz_KB1PqFU10tGh31Dof_vuFf-0KK3uRSxIefg==,125871,https://d2ufudlfb4rsg4.cloudfront.net/buzz60/qOO4gqVNd/adaptive/hls_media/qOO4gqVNd_large_00003.ts,media provided by PrimeVideo,"{'Content-Type': 'video/MP2T', 'Content-Length': '219960', 'Connection': 'keep-alive', 'Date': 'Mon, 26 Jun 2023 17:20:38 GMT', 'Last-Modified': 'Mon, 26 Jun 2023 14:36:13 GMT', 'ETag': '""0782f6019b454684b0142a5707c0de15""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 e7bb40fae65694ea199c059324c79b1c.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP64-C3', 'X-Amz-Cf-Id': 'MVA3CTVj8c82wmB6lz_KB1PqFU10tGh31Dof_vuFf-0KK3uRSxIefg==', 'Age': '125871'}"
28-06-2023_06:18:53:802350,2600:9000:2176:1800:12:2062:3100:21,51.15,10.981121100485325,"['*', '*', '*', '*', '*', '2001:550:0:1000::9a36:3982', '*', '2001:978:2:2a::ea:2', '2a01:578:0:14::3a', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:101:41', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:1800:12:2062:3100:21']","['*', '*', '*', '*', '*', 'be3172.ccr52.zrh02.atlas.cogentco.com', '*', '2001:978:2:2a::ea:2', '2a01:578:0:14::3a', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:101:41', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:1800:12:2062:3100:21']",16,video/MP2T,219960,keep-alive,"Mon, 26 Jun 2023 17:20:38 GMT","Mon, 26 Jun 2023 14:36:13 GMT","""0782f6019b454684b0142a5707c0de15""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 e656c792b7428ab66b6e7ae46dc41fe0.cloudfront.net (CloudFront),MXP64-C3,ZGKacimq1Gb6-3Hz-TBsxmkDefP5RTcUtpw1D2lWXe60FeoslSKd5A==,125896,https://d2ufudlfb4rsg4.cloudfront.net/buzz60/qOO4gqVNd/adaptive/hls_media/qOO4gqVNd_large_00003.ts,media provided by PrimeVideo,"{'Content-Type': 'video/MP2T', 'Content-Length': '219960', 'Connection': 'keep-alive', 'Date': 'Mon, 26 Jun 2023 17:20:38 GMT', 'Last-Modified': 'Mon, 26 Jun 2023 14:36:13 GMT', 'ETag': '""0782f6019b454684b0142a5707c0de15""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 e656c792b7428ab66b6e7ae46dc41fe0.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP64-C3', 'X-Amz-Cf-Id': 'ZGKacimq1Gb6-3Hz-TBsxmkDefP5RTcUtpw1D2lWXe60FeoslSKd5A==', 'Age': '125896'}"
28-06-2023_06:19:17:300420,2600:9000:2176:5000:12:2062:3100:21,52.669000000000004,11.810516938567162,"['*', '*', '*', '*', '*', '*', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3e', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:111:21', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:5000:12:2062:3100:21']","['*', '*', '*', '*', '*', '*', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3e', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:111:21', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:5000:12:2062:3100:21']",16,video/MP2T,219960,keep-alive,"Mon, 26 Jun 2023 17:20:38 GMT","Mon, 26 Jun 2023 14:36:13 GMT","""0782f6019b454684b0142a5707c0de15""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 5427b6f9e99013a38c36e041a855ef66.cloudfront.net (CloudFront),MXP64-C3,a0jsxNEZTHDwer1U56ZVU1XroNoUjUyIMe6qkKx6g8o64L8Z59MIyA==,125920,https://d2ufudlfb4rsg4.cloudfront.net/buzz60/qOO4gqVNd/adaptive/hls_media/qOO4gqVNd_large_00003.ts,media provided by PrimeVideo,"{'Content-Type': 'video/MP2T', 'Content-Length': '219960', 'Connection': 'keep-alive', 'Date': 'Mon, 26 Jun 2023 17:20:38 GMT', 'Last-Modified': 'Mon, 26 Jun 2023 14:36:13 GMT', 'ETag': '""0782f6019b454684b0142a5707c0de15""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 5427b6f9e99013a38c36e041a855ef66.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP64-C3', 'X-Amz-Cf-Id': 'a0jsxNEZTHDwer1U56ZVU1XroNoUjUyIMe6qkKx6g8o64L8Z59MIyA==', 'Age': '125920'}"
28-06-2023_06:19:39:747464,2600:9000:2176:7600:12:2062:3100:21,56.497,11.35170622728765,"['*', '*', '*', '*', '*', '*', '*', '2001:978:2:2a::ea:2', '2a01:578:0:14::3e', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:104:41', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:7600:12:2062:3100:21']","['*', '*', '*', '*', '*', '*', '*', '2001:978:2:2a::ea:2', '2a01:578:0:14::3e', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:104:41', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:7600:12:2062:3100:21']",16,video/MP2T,219960,keep-alive,"Mon, 26 Jun 2023 17:20:38 GMT","Mon, 26 Jun 2023 14:36:13 GMT","""0782f6019b454684b0142a5707c0de15""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 53b16207cced8b28d8091c1ff91ffc3e.cloudfront.net (CloudFront),MXP64-C3,RkbEcYKcbg3otD217DbKRN78K33pwpT5mTPfl0hppkHxJI_2GmBKPQ==,125942,https://d2ufudlfb4rsg4.cloudfront.net/buzz60/qOO4gqVNd/adaptive/hls_media/qOO4gqVNd_large_00003.ts,media provided by PrimeVideo,"{'Content-Type': 'video/MP2T', 'Content-Length': '219960', 'Connection': 'keep-alive', 'Date': 'Mon, 26 Jun 2023 17:20:38 GMT', 'Last-Modified': 'Mon, 26 Jun 2023 14:36:13 GMT', 'ETag': '""0782f6019b454684b0142a5707c0de15""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 53b16207cced8b28d8091c1ff91ffc3e.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP64-C3', 'X-Amz-Cf-Id': 'RkbEcYKcbg3otD217DbKRN78K33pwpT5mTPfl0hppkHxJI_2GmBKPQ==', 'Age': '125942'}"
28-06-2023_06:20:03:265986,2600:9000:2176:7600:12:2062:3100:21,47.867,11.900238925591111,"['*', '*', '*', '*', '*', '*', '*', '2001:978:2:2a::ea:2', '2a01:578:0:14::3e', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:104:41', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:7600:12:2062:3100:21']","['*', '*', '*', '*', '*', '*', '*', '2001:978:2:2a::ea:2', '2a01:578:0:14::3e', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:104:41', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:7600:12:2062:3100:21']",16,video/MP2T,219960,keep-alive,"Mon, 26 Jun 2023 17:20:38 GMT","Mon, 26 Jun 2023 14:36:13 GMT","""0782f6019b454684b0142a5707c0de15""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 e7bb40fae65694ea199c059324c79b1c.cloudfront.net (CloudFront),MXP64-C3,Eq0aAC2LIbn-MgRYmKqUwVydHK9-5UxTMWEHyV8yBMtvOmQYnqfPtg==,125966,https://d2ufudlfb4rsg4.cloudfront.net/buzz60/qOO4gqVNd/adaptive/hls_media/qOO4gqVNd_large_00003.ts,media provided by PrimeVideo,"{'Content-Type': 'video/MP2T', 'Content-Length': '219960', 'Connection': 'keep-alive', 'Date': 'Mon, 26 Jun 2023 17:20:38 GMT', 'Last-Modified': 'Mon, 26 Jun 2023 14:36:13 GMT', 'ETag': '""0782f6019b454684b0142a5707c0de15""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 e7bb40fae65694ea199c059324c79b1c.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP64-C3', 'X-Amz-Cf-Id': 'Eq0aAC2LIbn-MgRYmKqUwVydHK9-5UxTMWEHyV8yBMtvOmQYnqfPtg==', 'Age': '125966'}"
28-06-2023_06:20:25:716628,2600:9000:2176:c000:12:2062:3100:21,44.586,11.402620002627373,"['*', '*', '*', '*', '2001:550:0:1000::9a36:392e', '2001:550:0:1000::9a36:3982', '2001:550:0:1000::9a36:3d5a', '2001:978:2:2a::eb:2', '2a01:578:0:14::3a', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:104:11', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:c000:12:2062:3100:21']","['*', '*', '*', '*', 'be2983.rcr71.brn02.atlas.cogentco.com', 'be3172.ccr52.zrh02.atlas.cogentco.com', 'be2196.rcr21.mil01.atlas.cogentco.com', '2001:978:2:2a::eb:2', '2a01:578:0:14::3a', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:104:11', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:c000:12:2062:3100:21']",16,video/MP2T,219960,keep-alive,"Mon, 26 Jun 2023 17:20:38 GMT","Mon, 26 Jun 2023 14:36:13 GMT","""0782f6019b454684b0142a5707c0de15""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 c08e9bf340e2958c861383f46f457c6e.cloudfront.net (CloudFront),MXP64-C3,qck2tDrpAKeC0cipdfKFPQoIZatNZpzZM-aeRiZqvybjJUpggc-pqQ==,125988,https://d2ufudlfb4rsg4.cloudfront.net/buzz60/qOO4gqVNd/adaptive/hls_media/qOO4gqVNd_large_00003.ts,media provided by PrimeVideo,"{'Content-Type': 'video/MP2T', 'Content-Length': '219960', 'Connection': 'keep-alive', 'Date': 'Mon, 26 Jun 2023 17:20:38 GMT', 'Last-Modified': 'Mon, 26 Jun 2023 14:36:13 GMT', 'ETag': '""0782f6019b454684b0142a5707c0de15""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 c08e9bf340e2958c861383f46f457c6e.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP64-C3', 'X-Amz-Cf-Id': 'qck2tDrpAKeC0cipdfKFPQoIZatNZpzZM-aeRiZqvybjJUpggc-pqQ==', 'Age': '125988'}"
28-06-2023_06:21:04:151245,2600:9000:2176:7600:12:2062:3100:21,55.707,11.317058932036161,"['*', '*', '*', '*', '*', '*', '*', '2001:978:2:2a::ea:2', '2a01:578:0:14::3e', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:104:41', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:7600:12:2062:3100:21']","['*', '*', '*', '*', '*', '*', '*', '2001:978:2:2a::ea:2', '2a01:578:0:14::3e', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:104:41', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:7600:12:2062:3100:21']",16,video/MP2T,219960,keep-alive,"Mon, 26 Jun 2023 17:20:38 GMT","Mon, 26 Jun 2023 14:36:13 GMT","""0782f6019b454684b0142a5707c0de15""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 976d678772d12ef1dc632cc293efa4f4.cloudfront.net (CloudFront),MXP64-C3,Y8SFxTrVbRpM4ljITjp1v29ZyExwBOG5s2hxF1o6dbBbyUXBOx7A7Q==,126027,https://d2ufudlfb4rsg4.cloudfront.net/buzz60/qOO4gqVNd/adaptive/hls_media/qOO4gqVNd_large_00003.ts,media provided by PrimeVideo,"{'Content-Type': 'video/MP2T', 'Content-Length': '219960', 'Connection': 'keep-alive', 'Date': 'Mon, 26 Jun 2023 17:20:38 GMT', 'Last-Modified': 'Mon, 26 Jun 2023 14:36:13 GMT', 'ETag': '""0782f6019b454684b0142a5707c0de15""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 976d678772d12ef1dc632cc293efa4f4.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP64-C3', 'X-Amz-Cf-Id': 'Y8SFxTrVbRpM4ljITjp1v29ZyExwBOG5s2hxF1o6dbBbyUXBOx7A7Q==', 'Age': '126027'}"
28-06-2023_06:21:34:985058,2600:9000:2176:1800:12:2062:3100:21,46.264,11.761493049561977,"['*', '*', '*', '*', '*', '2001:550:0:1000::9a36:3982', '*', '2001:978:2:2a::ea:2', '2a01:578:0:14::3a', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:101:41', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:1800:12:2062:3100:21']","['*', '*', '*', '*', '*', 'be3172.ccr52.zrh02.atlas.cogentco.com', '*', '2001:978:2:2a::ea:2', '2a01:578:0:14::3a', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:101:41', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:1800:12:2062:3100:21']",16,video/MP2T,219960,keep-alive,"Mon, 26 Jun 2023 17:20:38 GMT","Mon, 26 Jun 2023 14:36:13 GMT","""0782f6019b454684b0142a5707c0de15""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 a7750b04e96e89c0816616ed8cc70afc.cloudfront.net (CloudFront),MXP64-C3,h7ygVDxaOjRZNAeZA4tPyBWu5ym7etsWt82VZU5y2JpLZMp4Ll050w==,126058,https://d2ufudlfb4rsg4.cloudfront.net/buzz60/qOO4gqVNd/adaptive/hls_media/qOO4gqVNd_large_00003.ts,media provided by PrimeVideo,"{'Content-Type': 'video/MP2T', 'Content-Length': '219960', 'Connection': 'keep-alive', 'Date': 'Mon, 26 Jun 2023 17:20:38 GMT', 'Last-Modified': 'Mon, 26 Jun 2023 14:36:13 GMT', 'ETag': '""0782f6019b454684b0142a5707c0de15""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 a7750b04e96e89c0816616ed8cc70afc.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP64-C3', 'X-Amz-Cf-Id': 'h7ygVDxaOjRZNAeZA4tPyBWu5ym7etsWt82VZU5y2JpLZMp4Ll050w==', 'Age': '126058'}"
28-06-2023_06:22:04:600132,2600:9000:2176:9c00:12:2062:3100:21,58.827,11.431318009272218,"['*', '*', '*', '*', '*', '*', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3c', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:113:21', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:9c00:12:2062:3100:21']","['*', '*', '*', '*', '*', '*', '*', '2001:978:2:2a::eb:2', '2a01:578:0:14::3c', '*', '2600:9000:fff:ff00::300', '2600:9000:fff:ff01:0:50:113:21', '2600:9000:fff:ff00::401', '*', '*', '2600:9000:2176:9c00:12:2062:3100:21']",16,video/MP2T,219960,keep-alive,"Mon, 26 Jun 2023 17:20:38 GMT","Mon, 26 Jun 2023 14:36:13 GMT","""0782f6019b454684b0142a5707c0de15""", ,AES256, , , ,bytes,AmazonS3, ,[],[],0,Hit from cloudfront,1.1 b23e0cf8a6d3410d603ef3fb3377aa08.cloudfront.net (CloudFront),MXP64-C3,X8fGRd3e7VzQBF9TjcKidTpXB256IIXiBkX4k1pkMgL4-nsfT9gZUw==,126087,https://d2ufudlfb4rsg4.cloudfront.net/buzz60/qOO4gqVNd/adaptive/hls_media/qOO4gqVNd_large_00003.ts,media provided by PrimeVideo,"{'Content-Type': 'video/MP2T', 'Content-Length': '219960', 'Connection': 'keep-alive', 'Date': 'Mon, 26 Jun 2023 17:20:38 GMT', 'Last-Modified': 'Mon, 26 Jun 2023 14:36:13 GMT', 'ETag': '""0782f6019b454684b0142a5707c0de15""', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 b23e0cf8a6d3410d603ef3fb3377aa08.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MXP64-C3', 'X-Amz-Cf-Id': 'X8fGRd3e7VzQBF9TjcKidTpXB256IIXiBkX4k1pkMgL4-nsfT9gZUw==', 'Age': '126087'}"
