timestamp(dd-mm-yyyy hh:mm:ss:ms),responseIP,response_time(ms),latency(ms),traceroute_ips,traceroute_hnames,hop count,Content-Type,Content-Length,Connection,Date,Last-Modified,ETag,x-amz-storage-class,x-amz-server-side-encryption,x-amz-meta-dv-checksum-sha-1,x-amz-meta-dv-checksum-md5,x-amz-meta-dv-checksum-sha-256,Accept-Ranges,Server,X-Server-IP,X-Server-IP_hops,X-Server-IP_hnames,X-Server-IP_hopcount,X-Cache,Via,X-Amz-Cf-Pop,X-Amz-Cf-Id,Age,url,info,reasponseHeaders
27-06-2023_06:08:54:688901,54.240.131.106,557.652,160.6930778361857,"['*', '*', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.89.225', '154.54.24.222', '154.54.28.130', '154.54.2.6', '154.54.26.53', '*', '154.54.40.146', '154.54.5.102', '38.142.246.130', '15.230.28.39', '15.230.28.175', '*', '*', '*', '*', '*', '54.240.131.106']","['*', '*', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.89.225', '154.54.24.222', '154.54.28.130', '154.54.2.6', '154.54.26.53', '*', '154.54.40.146', '154.54.5.102', '38.142.246.130', '15.230.28.39', '15.230.28.175', '*', '*', '*', '*', '*', '54.240.131.106']",26,video/mp4,120711861,keep-alive,"Fri, 23 Jun 2023 17:46:33 GMT","Tue, 31 May 2022 07:48:27 GMT","""50e5663a4bcb23676ae60a96d69ab813-24""",INTELLIGENT_TIERING, ,fbceabefd8ff7a5b23d67e769bfee7c6312b1156,cf546e2f7730afed8bda67b124d5ee1b,3aca6f5ee09d376e6ab8178307a711fefb69f41ab55adb68dd63022c7c96090b,bytes,AmazonS3,54.239.215.78,"['192.168.1.1', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.89.225', '154.54.24.222', '154.54.28.130', '154.54.2.6', '154.54.26.53', '154.54.45.162', '154.54.40.146', '154.54.5.102', '38.88.224.218', '52.93.47.147', '54.240.242.187', '*', '*', '*', '*', '*', '54.239.215.78']","['192.168.1.1', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.89.225', '154.54.24.222', '154.54.28.130', '154.54.2.6', '154.54.26.53', '154.54.45.162', '154.54.40.146', '154.54.5.102', '38.88.224.218', '52.93.47.147', '54.240.242.187', '*', '*', '*', '*', '*', '54.239.215.78']",26,Hit from cloudfront,1.1 accf9d870dde7a981aeb5c7878ffb856.cloudfront.net (CloudFront),SFO50-M3,QqsbcIYxCszxEWvVYCJ7LtR8djroQ__oqIdumK7JEBda7NC6zZIanA==,296543,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$Ieo2qBQnb_RzZUkjqd8zEFOy6Pc~/a628/af04/6f26/4710-94f7-a274b533d8cc/2f06c2e0-6390-4d16-92ce-36f4229c904a_video_5.mp4?amznDtid=AOAGZA014O5RE,media provided by PrimeVideo,"{'Content-Type': 'video/mp4', 'Content-Length': '120711861', 'Connection': 'keep-alive', 'Date': 'Fri, 23 Jun 2023 17:46:33 GMT', 'Last-Modified': 'Tue, 31 May 2022 07:48:27 GMT', 'ETag': '""50e5663a4bcb23676ae60a96d69ab813-24""', 'x-amz-storage-class': 'INTELLIGENT_TIERING', 'x-amz-meta-dv-checksum-sha-1': 'fbceabefd8ff7a5b23d67e769bfee7c6312b1156', 'x-amz-meta-dv-checksum-md5': 'cf546e2f7730afed8bda67b124d5ee1b', 'x-amz-meta-dv-checksum-sha-256': '3aca6f5ee09d376e6ab8178307a711fefb69f41ab55adb68dd63022c7c96090b', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 accf9d870dde7a981aeb5c7878ffb856.cloudfront.net (CloudFront)', 'X-Server-IP': '54.239.215.78', 'X-Amz-Cf-Pop': 'SFO50-M3', 'X-Amz-Cf-Id': 'QqsbcIYxCszxEWvVYCJ7LtR8djroQ__oqIdumK7JEBda7NC6zZIanA==', 'Age': '296543'}"
27-06-2023_06:09:32:532312,54.240.131.119,501.86699999999996,160.45136307366192,"['*', '10.118.96.1', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.36.165', '154.54.89.221', '154.54.7.158', '154.54.28.70', '154.54.0.54', '154.54.5.217', '154.54.44.86', '154.54.31.190', '154.54.1.194', '38.142.246.122', '15.230.28.11', '15.230.28.131', '*', '*', '*', '*', '*', '54.240.131.119']","['*', '10.118.96.1', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.36.165', '154.54.89.221', '154.54.7.158', '154.54.28.70', '154.54.0.54', '154.54.5.217', '154.54.44.86', '154.54.31.190', '154.54.1.194', '38.142.246.122', '15.230.28.11', '15.230.28.131', '*', '*', '*', '*', '*', '54.240.131.119']",26,video/mp4,120711861,keep-alive,"Fri, 23 Jun 2023 17:46:33 GMT","Tue, 31 May 2022 07:48:27 GMT","""50e5663a4bcb23676ae60a96d69ab813-24""",INTELLIGENT_TIERING, ,fbceabefd8ff7a5b23d67e769bfee7c6312b1156,cf546e2f7730afed8bda67b124d5ee1b,3aca6f5ee09d376e6ab8178307a711fefb69f41ab55adb68dd63022c7c96090b,bytes,AmazonS3,54.239.215.75,"['*', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.89.225', '154.54.24.222', '154.54.28.130', '154.54.2.6', '154.54.26.53', '154.54.45.162', '154.54.40.146', '154.54.5.102', '38.142.246.122', '15.230.28.23', '54.240.242.203', '*', '*', '*', '*', '*', '54.239.215.75']","['*', '10.118.96.1', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.89.225', '154.54.24.222', '154.54.28.130', '154.54.2.6', '154.54.26.53', '154.54.45.162', '154.54.40.146', '154.54.5.102', '38.142.246.122', '15.230.28.23', '54.240.242.203', '*', '*', '*', '*', '*', '54.239.215.75']",26,Hit from cloudfront,1.1 9e5041508bd93f76f67bae31f45c9d02.cloudfront.net (CloudFront),SFO50-M3,qGnigrCACDG5t5HkdWGbKY5n_UZO8-pzDCDJKNhnJbFAQa0GHak5vQ==,296580,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$Ieo2qBQnb_RzZUkjqd8zEFOy6Pc~/a628/af04/6f26/4710-94f7-a274b533d8cc/2f06c2e0-6390-4d16-92ce-36f4229c904a_video_5.mp4?amznDtid=AOAGZA014O5RE,media provided by PrimeVideo,"{'Content-Type': 'video/mp4', 'Content-Length': '120711861', 'Connection': 'keep-alive', 'Date': 'Fri, 23 Jun 2023 17:46:33 GMT', 'Last-Modified': 'Tue, 31 May 2022 07:48:27 GMT', 'ETag': '""50e5663a4bcb23676ae60a96d69ab813-24""', 'x-amz-storage-class': 'INTELLIGENT_TIERING', 'x-amz-meta-dv-checksum-sha-1': 'fbceabefd8ff7a5b23d67e769bfee7c6312b1156', 'x-amz-meta-dv-checksum-md5': 'cf546e2f7730afed8bda67b124d5ee1b', 'x-amz-meta-dv-checksum-sha-256': '3aca6f5ee09d376e6ab8178307a711fefb69f41ab55adb68dd63022c7c96090b', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 9e5041508bd93f76f67bae31f45c9d02.cloudfront.net (CloudFront)', 'X-Server-IP': '54.239.215.75', 'X-Amz-Cf-Pop': 'SFO50-M3', 'X-Amz-Cf-Id': 'qGnigrCACDG5t5HkdWGbKY5n_UZO8-pzDCDJKNhnJbFAQa0GHak5vQ==', 'Age': '296580'}"
27-06-2023_06:09:55:150049,54.240.131.106,490.088,161.09555680304766,"['*', '*', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.89.225', '154.54.24.222', '154.54.28.130', '154.54.2.6', '154.54.26.53', '*', '154.54.40.146', '154.54.5.102', '38.142.246.130', '15.230.28.39', '15.230.28.175', '*', '*', '*', '*', '*', '54.240.131.106']","['*', '*', '10.80.128.241', '10.96.127.161', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.60.165', '154.54.89.225', '154.54.24.222', '154.54.28.130', '154.54.2.6', '154.54.26.53', '*', '154.54.40.146', '154.54.5.102', '38.142.246.130', '15.230.28.39', '15.230.28.175', '*', '*', '*', '*', '*', '54.240.131.106']",26,video/mp4,120711861,keep-alive,"Fri, 23 Jun 2023 17:46:33 GMT","Tue, 31 May 2022 07:48:27 GMT","""50e5663a4bcb23676ae60a96d69ab813-24""",INTELLIGENT_TIERING, ,fbceabefd8ff7a5b23d67e769bfee7c6312b1156,cf546e2f7730afed8bda67b124d5ee1b,3aca6f5ee09d376e6ab8178307a711fefb69f41ab55adb68dd63022c7c96090b,bytes,AmazonS3,54.239.214.207,"['*', '10.118.96.1', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.36.165', '154.54.89.221', '154.54.7.158', '154.54.28.70', '154.54.0.54', '154.54.5.217', '154.54.44.86', '154.54.31.190', '154.54.1.194', '38.88.224.186', '52.93.47.139', '54.240.242.195', '*', '*', '*', '*', '*', '54.239.214.207']","['*', '10.118.96.1', '10.80.128.241', '*', '213.55.155.5', '10.80.128.109', '149.6.54.73', '154.54.57.33', '154.54.36.165', '154.54.89.221', '154.54.7.158', '154.54.28.70', '154.54.0.54', '154.54.5.217', '154.54.44.86', '154.54.31.190', '154.54.1.194', '38.88.224.186', '52.93.47.139', '54.240.242.195', '*', '*', '*', '*', '*', '54.239.214.207']",26,Hit from cloudfront,1.1 315abf5b0b0776152c70bdf85750d994.cloudfront.net (CloudFront),SFO50-M3,OEnhGslCioSBOQlew2edR2mmrza9aimaHbp7MwVMGzChBpzz5FdcxA==,296603,https://s3-dub-2.cf.dash.row.aiv-cdn.net/dm/2$Ieo2qBQnb_RzZUkjqd8zEFOy6Pc~/a628/af04/6f26/4710-94f7-a274b533d8cc/2f06c2e0-6390-4d16-92ce-36f4229c904a_video_5.mp4?amznDtid=AOAGZA014O5RE,media provided by PrimeVideo,"{'Content-Type': 'video/mp4', 'Content-Length': '120711861', 'Connection': 'keep-alive', 'Date': 'Fri, 23 Jun 2023 17:46:33 GMT', 'Last-Modified': 'Tue, 31 May 2022 07:48:27 GMT', 'ETag': '""50e5663a4bcb23676ae60a96d69ab813-24""', 'x-amz-storage-class': 'INTELLIGENT_TIERING', 'x-amz-meta-dv-checksum-sha-1': 'fbceabefd8ff7a5b23d67e769bfee7c6312b1156', 'x-amz-meta-dv-checksum-md5': 'cf546e2f7730afed8bda67b124d5ee1b', 'x-amz-meta-dv-checksum-sha-256': '3aca6f5ee09d376e6ab8178307a711fefb69f41ab55adb68dd63022c7c96090b', 'Accept-Ranges': 'bytes', 'Server': 'AmazonS3', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 315abf5b0b0776152c70bdf85750d994.cloudfront.net (CloudFront)', 'X-Server-IP': '54.239.214.207', 'X-Amz-Cf-Pop': 'SFO50-M3', 'X-Amz-Cf-Id': 'OEnhGslCioSBOQlew2edR2mmrza9aimaHbp7MwVMGzChBpzz5FdcxA==', 'Age': '296603'}"
